1.986924553907711694e-02 1.412038409976579049e-08
1.252514028752513796e-02 1.334598020197494285e-08
5.411844997440211878e-03 1.157820488805581005e-08
1.456372114192580136e-03 9.682171594367289184e-09
1.023427751253848123e-03 8.559393019872063244e-09
1.182921156929871848e-02 1.241275051650864559e-08
7.861531095524934912e-03 1.197160643044229285e-08
3.635597399456727205e-03 1.063296396560025337e-08
1.114172038858057693e-03 9.098723760566217938e-09
4.518816142911855245e-03 1.064252605600794187e-08
7.487690326957034985e-04 8.437527335455689806e-09
4.537356764838602267e-04 7.754517951311800903e-09
4.025397994346735731e-05 4.294061622103950159e-09
6.066288986206306048e-04 7.808654846662485679e-09
2.404273400437027027e-04 7.076309434967763537e-09
1.535218513378185969e-04 6.354913475374098843e-09
9.789485417344670384e-05 5.738104959105274337e-09
6.266338995686026616e-05 5.207226494420628862e-09
4.123875344079597324e-05 4.749866439380441018e-09
1.794309625012570895e-05 4.003753377382039655e-09
8.642443664211159847e-06 3.431369948564463508e-09
