3.602626536880729376e-03 1.431769534658144043e-08
1.800903758893003309e-03 1.350939789725925931e-08
5.074378397085669082e-04 1.169357293614969019e-08
6.919145564897510251e-05 9.756539245243457188e-09
4.043019533986147798e-05 8.621280453039940832e-09
1.652382201730692680e-03 1.256242949435104779e-08
8.923081217744084507e-04 1.210173597840182947e-08
2.777621257697027862e-04 1.073021575665996455e-08
4.601748692236247342e-05 9.165454799928960803e-09
3.861967954436983227e-04 1.074444680605713288e-08
2.510683324135712740e-05 8.495509753385597807e-09
1.168686126325055198e-05 7.803869136263265094e-09
2.858863628045195292e-07 4.314134228166323280e-09
1.820897644077993919e-05 7.860577114207306028e-09
4.425914170365527536e-06 7.117468580070087130e-09
2.227264609586871109e-06 6.389749979828858501e-09
1.117740513221746883e-06 5.767838855625593157e-09
5.639000435089074110e-07 5.232817019518963549e-09
2.966949317161722187e-07 4.772129129857505518e-09
8.261377530270054350e-08 4.020932776984458139e-09
2.685825107803443423e-08 3.445072915311867599e-09
