5.229792457186272642e-02 1.388995394750927978e-08
3.744969240312804454e-02 1.315407688387767701e-08
2.045660023208561648e-02 1.144173080953940850e-08
7.985095030674614971e-03 9.593546258505363744e-09
6.206421710351677813e-03 8.485532496942506085e-09
3.593470140767242998e-02 1.223687592253180511e-08
2.676237408985105912e-02 1.181811844028975744e-08
1.537308714744372619e-02 1.051761621677090034e-08
6.594509330036597144e-03 9.019109434086628778e-09
1.797041003215310226e-02 1.052180857677461803e-08
4.966096079619139111e-03 8.368246536264223452e-09
3.475317507094531633e-03 7.695452564452890009e-09
6.223531598244205938e-04 4.269904778091182409e-09
4.274041328193678956e-03 7.746570047426516287e-09
2.211850590497732756e-03 7.026960406133945862e-09
1.608182501391898370e-03 6.313099433511842223e-09
1.168501516476661093e-03 5.702380476858212087e-09
8.515888620322739242e-04 5.176453207475176636e-09
6.330994084245882350e-04 4.723074987154523927e-09
3.512780503162936732e-04 3.983052369061805776e-09
2.095783862145483574e-04 3.414841859535288464e-09
