,Diameter,FWHM,dist,EY,EY2,VY,sigmaY,Pmiss,EL,sigma_b
22,9.0,4.0,6.0,1.0242141482247968e-08,1.0492004360844805e-16,1.8581466063437877e-20,1.363138513264073e-10,1.409343638576977e-06,0.0,0.6
23,9.0,4.0,8.0,8.986882067708982e-09,8.077646325931284e-17,1.2413960403571492e-20,1.1141795368598138e-10,5.701952002917188e-07,0.0,0.6
24,9.0,4.0,10.0,7.969730941119226e-09,6.352524586564362e-17,8.634591810480413e-21,9.292250432742551e-11,2.473657670018662e-07,0.0,0.6
25,9.0,4.0,12.0,7.117438710883146e-09,5.0664067824507043e-17,6.134021329101626e-21,7.831999316331448e-11,1.0747618041655423e-07,0.0,0.6
26,9.0,4.0,16.0,5.7991664148563686e-09,3.3633643736149354e-17,3.3126289512848794e-21,5.755544241238077e-11,2.151811107905936e-08,0.0,0.6
27,9.0,4.0,20.0,4.834209994549278e-09,2.3371534185371486e-17,1.9479139713544864e-21,4.413517838815752e-11,5.17854845268259e-09,0.0,0.6
28,11.0,4.0,4.0,9.815580505251755e-09,9.635735811328999e-17,1.1737458211690423e-20,1.0833955054222084e-10,1.1242693890759893e-07,0.0,0.6
29,11.0,4.0,6.0,8.670354274912305e-09,7.518314330054657e-17,8.100048056490354e-21,9.000026698010598e-11,4.416236762885898e-08,0.0,0.6
30,11.0,4.0,8.0,7.71061583245032e-09,5.945930548618005e-17,5.708970546497726e-21,7.555772989243209e-11,1.7444795544505977e-08,0.0,0.6
31,11.0,4.0,10.0,6.907084699126267e-09,4.7711939471289094e-17,4.120430384893891e-21,6.419057863030907e-11,7.081090773863242e-09,0.0,0.6
32,11.0,4.0,12.0,6.227922792266408e-09,3.8790047990120484e-17,3.0256836890734225e-21,5.500621500406497e-11,2.8472651465786374e-09,0.0,0.6
33,11.0,4.0,16.0,5.140661472055128e-09,2.6428117345266226e-17,1.7169749942293678e-21,4.143639697451225e-11,4.926834849685807e-10,0.0,0.6
34,11.0,4.0,20.0,4.335610962117415e-09,1.8798574575367554e-17,1.052160534856167e-21,3.2437024136874314e-11,1.0448449622312488e-10,0.0,0.6
35,3.0,5.0,4.0,1.0337315772578225e-08,1.0689057745973394e-16,3.048007773940463e-20,1.745854453824964e-10,1.944425310620546e-05,0.0,0.6
36,3.0,5.0,6.0,8.981363632108537e-09,8.068450597390774e-17,1.961328174589171e-20,1.4004742677354593e-10,8.6192032357444e-06,0.0,0.6
37,3.0,5.0,8.0,7.87655891671588e-09,6.205319772187821e-17,1.3017353381780384e-20,1.1409361674423501e-10,3.840220839048527e-06,0.0,0.6
38,3.0,5.0,10.0,6.9880313673292414e-09,4.884161029654023e-17,9.02790576284181e-21,9.501529225783506e-11,1.8295933775702345e-06,0.0,0.6
39,3.0,5.0,12.0,6.259975182892061e-09,3.9193783796378524e-17,6.4945059540304425e-21,8.058849765338999e-11,9.290134101427996e-07,0.0,0.6
40,3.0,5.0,16.0,5.116903726179235e-09,2.6186273769150248e-17,3.5700261633065995e-21,5.974969592647815e-11,2.526124005874145e-07,0.0,0.6
41,3.0,5.0,20.0,4.279818025508137e-09,1.8318947283233993e-17,2.104951769626692e-21,4.587975337364721e-11,7.2605478884477e-08,0.0,0.6
42,5.0,5.0,4.0,1.2682665061984805e-08,1.6089919754947569e-16,4.920447498564576e-20,2.2182081729550489e-10,2.724732998037172e-05,0.0,0.6
43,5.0,5.0,6.0,1.0908212071130462e-08,1.1901961936560716e-16,3.052877685082935e-20,1.7472486042584024e-10,1.1413379978838674e-05,0.0,0.6
44,5.0,5.0,8.0,9.496638668693637e-09,9.020596691003489e-17,1.9820906307632234e-20,1.4078674052492385e-10,4.982817827143703e-06,0.0,0.6
45,5.0,5.0,10.0,8.366128139682954e-09,7.000553699390432e-17,1.3436944309352805e-20,1.1591783430237474e-10,2.2925844197497887e-06,0.0,0.6
46,5.0,5.0,12.0,7.4429769257801816e-09,5.5407294850791524e-17,9.389333095318628e-21,9.689857117274035e-11,1.0707298039486229e-06,0.0,0.6
47,5.0,5.0,16.0,6.020084632882597e-09,3.624637279814727e-17,4.953811078075029e-21,7.038331533875788e-11,2.570304238504782e-07,0.0,0.6
48,5.0,5.0,20.0,4.9860061751212505e-09,2.4863098377390616e-17,2.840799043374084e-21,5.3299146741520015e-11,6.954714512486337e-08,0.0,0.6
49,7.0,5.0,4.0,1.2205934537887455e-08,1.490216831939869e-16,3.6845250793054356e-20,1.9195116773037448e-10,9.426249787367052e-06,0.0,0.6
50,7.0,5.0,6.0,1.0547225744932743e-08,1.1126724532635226e-16,2.3274411780196448e-20,1.5255953519920165e-10,3.778023571235195e-06,0.0,0.6
51,7.0,5.0,8.0,9.21721604548773e-09,8.497235868341023e-17,1.5287054213749668e-20,1.2364082745497e-10,1.552131557228508e-06,0.0,0.6
52,7.0,5.0,10.0,8.141737689420026e-09,6.629828039978721e-17,1.0387796464667452e-20,1.0192053995474833e-10,6.474186668031151e-07,0.0,0.6
53,7.0,5.0,12.0,7.252240514981813e-09,5.260232720311823e-17,7.334715974555165e-21,8.564295636276905e-11,2.954566827172608e-07,0.0,0.6
54,7.0,5.0,16.0,5.889015865542687e-09,3.4684425512506865e-17,3.917647893377966e-21,6.259111672895736e-11,6.369708942800475e-08,0.0,0.6
55,7.0,5.0,20.0,4.893770116130569e-09,2.395124919805431e-17,2.2632485217103032e-21,4.7573611610958264e-11,1.5274070493380354e-08,0.0,0.6
56,9.0,5.0,4.0,1.0807728832880114e-08,1.1682730578065913e-16,2.0303255590960908e-20,1.4248949291425283e-10,1.2538224310646175e-06,0.0,0.6
57,9.0,5.0,6.0,9.439897791388718e-09,8.912500652804177e-17,1.333621617617369e-20,1.1548253623892095e-10,4.775364651425223e-07,0.0,0.6
58,9.0,5.0,8.0,8.325135555745704e-09,6.93169068917866e-17,9.02487024527619e-21,9.499931707794635e-11,1.823998229712451e-07,0.0,0.6
59,9.0,5.0,10.0,7.410949609422241e-09,5.492850178807584e-17,6.327674680170566e-21,7.954668239575153e-11,7.40216157319613e-08,0.0,0.6
60,9.0,5.0,12.0,6.640679012981083e-09,4.410316279257704e-17,4.545039129634677e-21,6.741690536975631e-11,3.105348605665156e-08,0.0,0.6
61,9.0,5.0,16.0,5.4434775494828735e-09,2.96339519294429e-17,2.5040977188297617e-21,5.0040960410745135e-11,5.849726173860345e-09,0.0,0.6
62,9.0,5.0,20.0,4.55525522969177e-09,2.075182721262245e-17,1.477004988227901e-21,3.8431822598309083e-11,1.2057953008977764e-09,0.0,0.6
63,11.0,5.0,4.0,9.218384081232429e-09,8.498803023740992e-17,9.425168290474342e-21,9.708330593090834e-11,5.5317510856733316e-08,0.0,0.6
64,11.0,5.0,6.0,8.163241113444758e-09,6.66450215708018e-17,6.5160945669988526e-21,8.072233003945595e-11,2.026394183155093e-08,0.0,0.6
65,11.0,5.0,8.0,7.278145255193105e-09,5.297599888105875e-17,4.600525368837359e-21,6.782717279112671e-11,7.43247801911933e-09,0.0,0.6
66,11.0,5.0,10.0,6.535591555187559e-09,4.2717286774959294e-17,3.329798720357204e-21,5.770440815359953e-11,2.829941774211387e-09,0.0,0.6
67,11.0,5.0,12.0,5.902551477180505e-09,3.48425699691696e-17,2.4560284038394725e-21,4.95583333440449e-11,1.0986725533415209e-09,0.0,0.6
68,11.0,5.0,16.0,4.895792813347466e-09,2.397019559296794e-17,1.4083217432401263e-21,3.7527613076774895e-11,1.7526394037853193e-10,0.0,0.6
69,11.0,5.0,20.0,4.136936182607206e-09,1.7115103251405548e-17,8.622724408649042e-22,2.936447583160483e-11,3.260345927535459e-11,0.0,0.6
70,3.0,6.0,4.0,9.01624650411101e-09,8.130933767445605e-17,1.6636651562038686e-20,1.2898314448810233e-10,3.3298883711234342e-06,0.0,0.6
71,3.0,6.0,6.0,7.909290372942151e-09,6.256789986726697e-17,1.1025663751583437e-20,1.0500316067425512e-10,1.3665766412545436e-06,0.0,0.6
72,3.0,6.0,8.0,7.000621923379169e-09,4.901630553983412e-17,7.59822573705709e-21,8.716780218094919e-11,6.035316342542266e-07,0.0,0.6
73,3.0,6.0,10.0,6.24986302265127e-09,3.9066144294706905e-17,5.356492803236251e-21,7.318806462283486e-11,2.6290141084503753e-07,0.0,0.6
74,3.0,6.0,12.0,5.615239948300367e-09,3.1534786833412996e-17,3.8671564246860205e-21,6.218646496373644e-11,1.1812712681505535e-07,0.0,0.6
75,3.0,6.0,16.0,4.634629125503675e-09,2.1481959466005186e-17,2.172335038230238e-21,4.6608315118981056e-11,2.666861084133591e-08,0.0,0.6
76,3.0,6.0,20.0,3.9037833353192185e-09,1.5240846793896536e-17,1.3224647804936251e-21,3.636570885454627e-11,7.380021552821899e-09,0.0,0.6
77,5.0,6.0,4.0,1.1071627049641043e-08,1.2260846408476694e-16,2.753855842372093e-20,1.6594745681606854e-10,5.625628281602225e-06,0.0,0.6
78,5.0,6.0,6.0,9.619006302863124e-09,9.254289940175135e-17,1.7617147230840757e-20,1.3272960193883186e-10,2.1831258314765663e-06,0.0,0.6
79,5.0,6.0,8.0,8.431842167773788e-09,7.110762512956221e-17,1.166278731404583e-20,1.0799438556724062e-10,8.703064796682722e-07,0.0,0.6
80,5.0,6.0,10.0,7.485668998766772e-09,5.60433444222648e-17,8.104063166878684e-21,9.002257031921874e-11,3.7918942463059615e-07,0.0,0.6
81,5.0,6.0,12.0,6.68749189579483e-09,4.472825492772949e-17,5.707071407964498e-21,7.554516138022672e-11,1.5775751917685453e-07,0.0,0.6
82,5.0,6.0,16.0,5.468484682052358e-09,2.990746731760528e-17,3.142599763998172e-21,5.605889549391936e-11,3.625883924804315e-08,0.0,0.6
83,5.0,6.0,20.0,4.564717972361869e-09,2.0838495312201474e-17,1.8451449980183636e-21,4.2955151006815973e-11,8.79485196339931e-09,0.0,0.6
84,7.0,6.0,4.0,1.0825775051118663e-08,1.1721978015025707e-16,2.2374692833774297e-20,1.4958172626953566e-10,2.2182103621349517e-06,0.0,0.6
85,7.0,6.0,6.0,9.43226777937606e-09,8.898212947500494e-17,1.4454013149143715e-20,1.2022484414272997e-10,8.179732176652686e-07,0.0,0.6
86,7.0,6.0,8.0,8.301831131243503e-09,6.893008928334985e-17,9.689151666063307e-21,9.843348853953773e-11,3.123577290793362e-07,0.0,0.6
87,7.0,6.0,10.0,7.3798468774312486e-09,5.4468889726356906e-17,6.7497920251535096e-21,8.215711792141634e-11,1.275530689749508e-07,0.0,0.6
88,7.0,6.0,12.0,6.602412805404925e-09,4.359663945267372e-17,4.784599698790385e-21,6.9170800911876e-11,5.1013787308996975e-08,0.0,0.6
89,7.0,6.0,16.0,5.408084365450269e-09,2.9250008372859375e-17,2.631869031737939e-21,5.1301744919037e-11,1.0095743672177197e-08,0.0,0.6
90,7.0,6.0,20.0,4.52776067137939e-09,2.0502172715228715e-17,1.5560179387693628e-21,3.94463932289045e-11,2.211273451604992e-09,0.0,0.6
91,9.0,6.0,4.0,9.80038219825302e-09,9.60612004484052e-17,1.3709216570497544e-20,1.1708636372565997e-10,3.4664690611989333e-07,0.0,0.6
92,9.0,6.0,6.0,8.610355400834145e-09,7.414734834684039e-17,9.128218166650513e-21,9.554170904191798e-11,1.2155415164025007e-07,0.0,0.6
93,9.0,6.0,8.0,7.631222236264872e-09,5.824181618591294e-17,6.263366649511814e-21,7.914143446710967e-11,4.353348666316704e-08,0.0,0.6
94,9.0,6.0,10.0,6.821953026209139e-09,4.654348317200513e-17,4.440080201104966e-21,6.663392680238022e-11,1.65335101864603e-08,0.0,0.6
95,9.0,6.0,12.0,6.14130086332543e-09,3.7718801271069414e-17,3.2249771877436814e-21,5.678888260693004e-11,6.487288658910749e-09,0.0,0.6
96,9.0,6.0,16.0,5.066169462784142e-09,2.5667888994586377e-17,1.81596893981996e-21,4.261418707214723e-11,1.138221781744178e-09,0.0,0.6
97,9.0,6.0,20.0,4.260342027481905e-09,1.8151597020953025e-17,1.0828298243953895e-21,3.290637969141226e-11,2.0564451252609899e-10,0.0,0.6
98,11.0,6.0,4.0,8.54144297425729e-09,7.296333838241112e-17,7.090299921901713e-21,8.420391868495024e-11,1.9267864077463136e-08,0.0,0.6
99,11.0,6.0,6.0,7.591016380416665e-09,5.762845817141776e-17,4.928483663647282e-21,7.020315992636857e-11,6.5013964419035665e-09,0.0,0.6
100,11.0,6.0,8.0,6.794138020199602e-09,4.6163831091260036e-17,3.519653738264283e-21,5.932666970481558e-11,2.30706683705597e-09,0.0,0.6
101,11.0,6.0,10.0,6.119604094616163e-09,3.745211176805612e-17,2.557493213209533e-21,5.057166413328251e-11,8.071994730970183e-10,0.0,0.6
102,11.0,6.0,12.0,5.542545917882454e-09,3.072171390302929e-17,1.8986511938375286e-21,4.3573514820789114e-11,2.9667557775309374e-10,0.0,0.6
103,11.0,6.0,16.0,4.619145442243937e-09,2.133760557423593e-17,1.1009576329957938e-21,3.318068162343555e-11,4.26812154968957e-11,0.0,0.6
104,11.0,6.0,20.0,3.9151794242606796e-09,1.5329305923406876e-17,6.759992526895805e-22,2.5999985628641806e-11,6.830609139314244e-12,0.0,0.6
105,3.0,7.0,4.0,7.90570034739417e-09,6.250939232555389e-17,9.294342765580975e-21,9.640717175387408e-11,4.576415700554766e-07,0.0,0.6
106,3.0,7.0,6.0,6.978967016289401e-09,4.871225649829582e-17,6.275883840440366e-21,7.922047614373676e-11,1.6915740903150456e-07,0.0,0.6
107,3.0,7.0,8.0,6.227450358038325e-09,3.8785532258276657e-17,4.394296444994557e-21,6.628948970232428e-11,6.520672408129265e-08,0.0,0.6
108,3.0,7.0,10.0,5.597667160156393e-09,3.133707056065262e-17,3.1929247592870076e-21,5.65059710056115e-11,2.8343135454851142e-08,0.0,0.6
109,3.0,7.0,12.0,5.053315018357069e-09,2.5538315316307637e-17,2.3226415545268092e-21,4.819379165957799e-11,1.1062111203237855e-08,0.0,0.6
110,3.0,7.0,16.0,4.2027375408608565e-09,1.7664350627913386e-17,1.347790552226389e-21,3.671226705375724e-11,2.323214853662235e-09,0.0,0.6
111,3.0,7.0,20.0,3.561020844284969e-09,1.2681694650648155e-17,8.251972161208549e-22,2.8726246119548144e-11,5.005095379714909e-10,0.0,0.6
112,5.0,7.0,4.0,9.67245129949642e-09,9.357181870173239e-17,1.5504560602411483e-20,1.2451731045285022e-10,9.288155215268785e-07,0.0,0.6
113,5.0,7.0,6.0,8.469953745760607e-09,7.175028099907626e-17,1.0164543752120677e-20,1.0081936199024807e-10,3.295743015602697e-07,0.0,0.6
114,5.0,7.0,8.0,7.494722587887715e-09,5.617779544581909e-17,6.928776424767025e-21,8.323927213020922e-11,1.232130871487692e-07,0.0,0.6
115,5.0,7.0,10.0,6.690322780224561e-09,4.476529888866635e-17,4.879985074649607e-21,6.985688995832556e-11,4.841697519496238e-08,0.0,0.6
116,5.0,7.0,12.0,6.0202239626041345e-09,3.624662989892476e-17,3.533339011731496e-21,5.944189609805104e-11,1.9770443518213434e-08,0.0,0.6
117,5.0,7.0,16.0,4.958137468449268e-09,2.458509474762369e-17,1.9675915831736286e-21,4.435754257365514e-11,3.5988226774315907e-09,0.0,0.6
118,5.0,7.0,20.0,4.171970505084526e-09,1.7406524613434946e-17,1.1867181397102836e-21,3.4448775590872364e-11,7.945120459616092e-10,0.0,0.6
119,7.0,7.0,4.0,9.571997618112998e-09,9.163649870754058e-17,1.336030637968245e-20,1.1558679154506561e-10,4.009326617577487e-07,0.0,0.6
120,7.0,7.0,6.0,8.403799663610455e-09,7.063267934379264e-17,8.830557693438639e-21,9.397104710195923e-11,1.360705143753337e-07,0.0,0.6
121,7.0,7.0,8.0,7.44901528509724e-09,5.549388048789739e-17,6.0517702850824455e-21,7.779312492169501e-11,4.855649669051171e-08,0.0,0.6
122,7.0,7.0,10.0,6.663894999970632e-09,4.4411797167778786e-17,4.300597145194259e-21,6.557893827437479e-11,1.8716126136372484e-08,0.0,0.6
123,7.0,7.0,12.0,5.9989974905394994e-09,3.5991087861744274e-17,3.116970245062394e-21,5.582983293063301e-11,7.25707571794864e-09,0.0,0.6
124,7.0,7.0,16.0,4.949658549336409e-09,2.450085805449696e-17,1.7382994779514414e-21,4.169291879865742e-11,1.1695101263711814e-09,0.0,0.6
125,7.0,7.0,20.0,4.167213076365085e-09,1.7366702089893185e-17,1.0372660650253679e-21,3.2206615237018745e-11,2.0827177963881946e-10,0.0,0.6
126,9.0,7.0,4.0,8.819540075664066e-09,7.77932056163587e-17,8.918470114168914e-21,9.443765199415388e-11,7.135434836831974e-08,0.0,0.6
127,9.0,7.0,6.0,7.795978274289583e-09,6.078331718702797e-17,6.039933832797369e-21,7.77170112188919e-11,2.3134188669921486e-08,0.0,0.6
128,9.0,7.0,8.0,6.951747064853962e-09,4.8331015538430826e-17,4.228284725144773e-21,6.502526220742806e-11,7.925547568668884e-09,0.0,0.6
129,9.0,7.0,10.0,6.242612312620628e-09,3.897324308514918e-17,3.03459946651475e-21,5.508719875356479e-11,2.801408610289767e-09,0.0,0.6
130,9.0,7.0,12.0,5.644817356287903e-09,3.186618923390769e-17,2.226248058539133e-21,4.718313319968411e-11,1.0078485447138216e-09,0.0,0.6
131,9.0,7.0,16.0,4.688083381595044e-09,2.1979403475213324e-17,1.277682425700141e-21,3.57446838802659e-11,1.5662594126585252e-10,0.0,0.6
132,9.0,7.0,20.0,3.966398276201586e-09,1.5733092916436414e-17,7.776309814988821e-22,2.7886035600258458e-11,2.6211683742784685e-11,0.0,0.6
133,11.0,7.0,4.0,7.842911645653949e-09,6.151637934970943e-17,5.116268175099722e-21,7.15280936073353e-11,5.0819747330917275e-09,0.0,0.6
134,11.0,7.0,6.0,7.002402357708014e-09,4.903723191533488e-17,3.593136100123629e-21,5.994277354380284e-11,1.590346915100261e-09,0.0,0.6
135,11.0,7.0,8.0,6.291588411356365e-09,3.958666787272909e-17,2.5831348153804784e-21,5.082454933770174e-11,5.147621163841755e-10,0.0,0.6
136,11.0,7.0,10.0,5.683597673874377e-09,3.230517126766195e-17,1.8887491917246317e-21,4.3459742195791173e-11,1.6643650413424792e-10,0.0,0.6
137,11.0,7.0,12.0,5.165840595367613e-09,2.668732207401869e-17,1.4130172706786094e-21,3.759012198275778e-11,5.693275495198794e-11,0.0,0.6
138,11.0,7.0,16.0,4.329942358578952e-09,1.8749236192734493e-17,8.353641182357113e-22,2.8902666282467978e-11,7.73559867058222e-12,0.0,0.6
139,11.0,7.0,20.0,3.6870252436906923e-09,1.359467259248742e-17,5.174448750108918e-22,2.2747414688506732e-11,1.0735066556103832e-12,0.0,0.6
140,3.0,8.0,4.0,6.964792132487567e-09,4.851363185205234e-17,5.302403291631699e-21,7.281760289677009e-11,4.941009377443056e-08,0.0,0.6
141,3.0,8.0,6.0,6.191450554153113e-09,3.833773717849435e-17,3.677213971463826e-21,6.0640036044381e-11,1.7297010521642632e-08,0.0,0.6
142,3.0,8.0,8.0,5.550878594499177e-09,3.0814853857539586e-17,2.6006866704340272e-21,5.099692804899161e-11,5.786619305220101e-09,0.0,0.6
143,3.0,8.0,10.0,5.017018950730115e-09,2.5172408451354562e-17,1.929299369459156e-21,4.392379047235286e-11,2.421874618484107e-09,0.0,0.6
144,3.0,8.0,12.0,4.5549493167222035e-09,2.0748987922601922e-17,1.4246446938550717e-21,3.774446573810619e-11,8.514551408237343e-10,0.0,0.6
145,3.0,8.0,16.0,3.8218338070601125e-09,1.4607247155324762e-17,8.335065371692232e-22,2.8870513282053423e-11,1.2854628389816304e-10,0.0,0.6
146,3.0,8.0,20.0,3.265915472991426e-09,1.0666741449183604e-17,5.375724587942062e-22,2.318560887262196e-11,3.2723253989366486e-11,0.0,0.6
147,5.0,8.0,4.0,8.466465805259516e-09,7.168986806019898e-17,8.824828570320591e-21,9.394055870773067e-11,1.2146802045812254e-07,0.0,0.6
148,5.0,8.0,6.0,7.48375649128434e-09,5.60125552070589e-17,5.9439862183975676e-21,7.709725169159772e-11,3.9203012208809054e-08,0.0,0.6
149,5.0,8.0,8.0,6.669223128528873e-09,4.448268052753716e-17,4.143389432714134e-21,6.43691652323854e-11,1.3540688507184851e-08,0.0,0.6
150,5.0,8.0,10.0,5.992839311328302e-09,3.591710196658116e-17,2.9789551792885515e-21,5.457980559958556e-11,4.958582827705919e-09,0.0,0.6
151,5.0,8.0,12.0,5.417932020611864e-09,2.9356169313182996e-17,2.181933211637847e-21,4.6711167954118283e-11,1.8191521285962272e-09,0.0,0.6
152,5.0,8.0,16.0,4.506197803241488e-09,2.0307082914043133e-17,1.2642721047248397e-21,3.5556604235005904e-11,3.1991855653061996e-10,0.0,0.6
153,5.0,8.0,20.0,3.819941193784016e-09,1.4592721756896774e-17,7.710329287192751e-22,2.7767479696927396e-11,5.5630962913193146e-11,0.0,0.6
154,7.0,8.0,4.0,8.454668095819464e-09,7.148935198564865e-17,7.939375181117929e-21,8.910317155476526e-11,5.5924799506002625e-08,0.0,0.6
155,7.0,8.0,6.0,7.48759236508987e-09,5.606944439480977e-17,5.404969057671177e-21,7.351849466407196e-11,1.8029625066097772e-08,0.0,0.6
156,7.0,8.0,8.0,6.684553450262157e-09,4.4687031360270346e-17,3.7765308586453334e-21,6.145348532545029e-11,5.85565075161902e-09,0.0,0.6
157,7.0,8.0,10.0,6.013926825317958e-09,3.617003673988857e-17,2.7208796096428427e-21,5.21620514324623e-11,2.035792820852576e-09,0.0,0.6
158,7.0,8.0,12.0,5.4348925369433304e-09,2.954004975515066e-17,1.992867028344734e-21,4.464153926943754e-11,7.165304878363554e-10,0.0,0.6
159,7.0,8.0,16.0,4.526060149271729e-09,2.048636552037223e-17,1.1450455466041456e-21,3.383852163739051e-11,1.0294034838752175e-10,0.0,0.6
160,7.0,8.0,20.0,3.834304744361909e-09,1.470259468296208e-17,7.018103258364687e-22,2.6491702962181737e-11,1.751926914272412e-11,0.0,0.6
161,9.0,8.0,4.0,7.90168501678628e-09,6.244230191105185e-17,5.6758065470571024e-21,7.533794891724291e-11,1.1009916008622862e-08,0.0,0.6
162,9.0,8.0,6.0,7.036071427149852e-09,4.951023093155624e-17,3.929803601689646e-21,6.26881456233126e-11,3.3388647166059362e-09,0.0,0.6
163,9.0,8.0,8.0,6.312126039230344e-09,3.984574473578666e-17,2.8096006569093874e-21,5.3005666271724074e-11,1.1020772890154647e-09,0.0,0.6
164,9.0,8.0,10.0,5.694971654700463e-09,3.243474382553414e-17,2.041677692411333e-21,4.5184927712804113e-11,3.5800787345997797e-10,0.0,0.6
165,9.0,8.0,12.0,5.169778865874458e-09,2.6728132955892432e-17,1.5194338502352565e-21,3.8979915985482277e-11,1.2349607769695777e-10,0.0,0.6
166,9.0,8.0,16.0,4.325969220186872e-09,1.871489651373945e-17,8.868197352405124e-22,2.9779518720767005e-11,1.6083923160918706e-11,0.0,0.6
167,9.0,8.0,20.0,3.6773951711407234e-09,1.3523777233730845e-17,5.419890017355647e-22,2.328065724449301e-11,2.0844489614849758e-12,0.0,0.6
168,11.0,8.0,4.0,7.14998253674264e-09,5.1125793872160446e-17,3.543596435723049e-21,5.952811466629066e-11,9.333412770166992e-10,0.0,0.6
169,11.0,8.0,6.0,6.417244690835222e-09,4.118356136262533e-17,2.531940572491406e-21,5.031839199031907e-11,2.8113975551829593e-10,0.0,0.6
170,11.0,8.0,8.0,5.791287507001165e-09,3.354085124468153e-17,1.8402559337626725e-21,4.289820431862705e-11,8.41891758473138e-11,0.0,0.6
171,11.0,8.0,10.0,5.252983708848437e-09,2.7595198141317255e-17,1.3602958901777946e-21,3.688218933547458e-11,2.542102261865272e-11,0.0,0.6
172,11.0,8.0,12.0,4.789662642325355e-09,2.2941895925603926e-17,1.0276983168273155e-21,3.2057734118732026e-11,8.255258449934915e-12,0.0,0.6
173,11.0,8.0,16.0,4.034448496880233e-09,1.6277384765556294e-17,6.100915771256363e-22,2.4700031925599536e-11,8.777394139588874e-13,0.0,0.6
174,11.0,8.0,20.0,3.4558450193508923e-09,1.1943252064079193e-17,3.872663068234916e-22,1.9679082977199207e-11,1.2220996747643726e-13,0.0,0.6
0,3.0,4.0,4.0,1.1712648205287625e-08,1.3735094565961537e-16,1.6481767878793554e-19,4.0597743630395953e-10,0.003241415792215856,7.996490005963312e-18,0.8
1,3.0,4.0,6.0,1.0083836028691953e-08,1.0178664545627935e-16,1.0289640273346793e-19,3.207746915413807e-10,0.0020754909495358277,3.149415485264166e-19,0.8
2,3.0,4.0,8.0,8.794495901724958e-09,7.741047169000532e-17,6.731352454824663e-20,2.5944850076315074e-10,0.0013612093729828375,1.1582682854933575e-20,0.8
3,3.0,4.0,10.0,7.76019458594246e-09,6.026681437251348e-17,4.61943608228168e-20,2.1492873428840733e-10,0.0009338665081068895,4.914356638602664e-22,0.8
4,3.0,4.0,12.0,6.893412580589459e-09,4.755147868914039e-17,3.234168291135999e-20,1.7983793512871525e-10,0.0006398961084075682,1.704010397270817e-23,0.8
5,3.0,4.0,16.0,5.59455996214585e-09,3.1316362010692443e-17,1.7260840647070805e-20,1.3138051852185242e-10,0.00031194712654624443,1.668614127822231e-26,0.8
6,3.0,4.0,20.0,4.649196276821181e-09,2.1625104244356634e-17,1.0078223948700486e-20,1.0039035784725786e-10,0.00016671378255235134,0.0,0.8
7,5.0,4.0,4.0,1.431769534658144e-08,2.0525344292467112e-16,2.570428871512813e-19,5.069939715137462e-10,0.0036026265368807294,1.9531647449931096e-17,0.8
8,5.0,4.0,6.0,1.2202485582021567e-08,1.4905588019312918e-16,1.552258136849611e-19,3.9398707299219996e-10,0.002247931878863183,6.75150942075792e-19,0.8
9,5.0,4.0,8.0,1.055061524738334e-08,1.1141393526400685e-16,9.84531656890255e-20,3.137724743966964e-10,0.0014259754662798172,1.993300109826317e-20,0.8
10,5.0,4.0,10.0,9.23448892768641e-09,8.534117490739208e-17,6.538915182916533e-20,2.5571302631889e-10,0.000932784964696844,5.79190775115046e-22,0.8
11,5.0,4.0,12.0,8.179104399573378e-09,6.694336347830094e-17,4.561469918033951e-20,2.135759798768099e-10,0.0006437325696628574,2.1315403925688293e-23,0.8
12,5.0,4.0,16.0,6.550743832373532e-09,4.2935545747317353e-17,2.3300989937484423e-20,1.5264661783834066e-10,0.0002950043342731085,1.1237513475304441e-26,0.8
13,5.0,4.0,20.0,5.39237399347462e-09,2.909078619560396e-17,1.3088910102541693e-20,1.1440677472309798e-10,0.00014525587756194838,0.0,0.8
14,7.0,4.0,4.0,1.350939789725926e-08,1.826791716496548e-16,1.7534010318190772e-19,4.187363170085773e-10,0.0018009037588930033,1.4942407126301312e-19,0.8
15,7.0,4.0,6.0,1.1592258965661043e-08,1.3448889227077994e-16,1.0842434383109835e-19,3.2927852014836673e-10,0.0010887666160135532,2.5875099193072765e-21,0.8
16,7.0,4.0,8.0,1.0069597686324039e-08,1.0146684212124524e-16,7.004455682281066e-20,2.6465932219139884e-10,0.0006714530543115031,3.8040803119750964e-23,0.8
17,7.0,4.0,10.0,8.849764567034733e-09,7.836529142522951e-17,4.695853328606838e-20,2.1669917693906543e-10,0.00041862800559573616,4.517084208545291e-25,0.8
18,7.0,4.0,12.0,7.861059038257703e-09,6.182914748056275e-17,3.2898277589629505e-20,1.8137882343214575e-10,0.00027458425018244266,6.583544095684652e-27,0.8
19,7.0,4.0,16.0,6.328854756739798e-09,4.007155504286901e-17,1.7152510961036882e-20,1.3096759507999253e-10,0.00011901142626889063,0.0,0.8
20,7.0,4.0,20.0,5.234384662198345e-09,2.7408599488033362e-17,9.816696176080955e-21,9.907924190303918e-11,5.609911975828964e-05,0.0,0.8
21,9.0,4.0,4.0,1.169357293614969e-08,1.368264036814224e-16,8.675566836990595e-20,2.94543151965728e-10,0.0005074378397085669,3.577890105188692e-24,0.8
