 Nseed      iq         dt[nsec]         dW[Mev/u]           x[cm]            x'[mrad]          y[cm]            y'[mrad]
      0      1       0.71756E-01      -0.34720E-01      -0.89764E+00      -0.27913E+01       0.20396E+01       0.34619E+01
      0      1       0.10740E+00      -0.51340E-03       0.81808E-02       0.45265E+00      -0.44680E+01      -0.83120E+01
      0      1       0.25506E+00      -0.39239E-01       0.68843E+01       0.12323E+02      -0.92269E+01      -0.16744E+02
      0      1      -0.83380E-01      -0.16013E-01       0.69836E+01       0.13969E+02      -0.38561E+01      -0.91975E+01
      0      1      -0.13225E+00       0.15044E-01      -0.74118E+01      -0.13781E+02      -0.16959E+01      -0.40282E+01
      0      1      -0.22697E+00       0.64242E-01       0.36621E+01       0.73775E+01       0.62292E+01       0.13708E+02
      0      1      -0.16814E+00       0.10257E+00      -0.69212E+00      -0.17816E+01      -0.48470E+01      -0.95587E+01
      0      1      -0.20330E+00       0.28373E-01       0.36323E-01       0.17517E+00      -0.51310E+01      -0.10176E+02
      0      1      -0.17468E+00       0.19517E-01       0.37736E+01       0.64262E+01       0.23241E+01       0.45559E+01
      0      1      -0.47630E-01       0.10107E-02      -0.63062E+01      -0.13134E+02      -0.52458E+01      -0.11457E+02
      0      1       0.12132E+00       0.28049E-02      -0.98101E+01      -0.19047E+02      -0.83907E+01      -0.17154E+02
      0      1       0.34456E+00      -0.82549E-01       0.27818E+00       0.13970E+00       0.47580E+01       0.89081E+01
      0      1       0.41341E-01       0.23604E-01       0.61149E+00       0.25247E+01       0.11072E+01       0.24890E+01
      0      1       0.82692E-01      -0.37272E-01      -0.65668E+01      -0.13114E+02       0.53004E+01       0.10799E+02
      0      1       0.27744E+00      -0.39745E-01      -0.52674E+01      -0.95998E+01       0.15970E+01       0.39763E+01
      0      1       0.50032E-01      -0.12993E-01      -0.13704E+01      -0.36852E+01       0.46784E+00       0.11643E+01
      0      1      -0.18542E+00       0.21998E-01       0.43332E+01       0.87716E+01      -0.12866E+01      -0.25468E+01
      0      1      -0.13302E+00       0.76881E-01      -0.28904E+01      -0.53524E+01      -0.20488E+01      -0.42405E+01
      0      1      -0.78062E-01       0.31140E-01      -0.61914E+01      -0.11381E+02       0.65171E+01       0.13042E+02
      0      1      -0.41585E-01      -0.13341E-01       0.30819E+01       0.59237E+01       0.22803E+01       0.45946E+01
      0      1       0.10877E+00      -0.18279E-01       0.19400E+01       0.33234E+01       0.68731E+01       0.14160E+02
      0      1      -0.21796E+00       0.66485E-01       0.78263E+01       0.15611E+02       0.87439E+01       0.17883E+02
      0      1      -0.39477E-01      -0.47979E-02      -0.69932E+01      -0.13095E+02      -0.87406E+00      -0.19777E+01
      0      1       0.33545E-01       0.18582E-02       0.14106E+00      -0.33622E+00      -0.59131E+01      -0.12630E+02
      0      1       0.93322E-01      -0.21422E-01      -0.92189E+01      -0.16652E+02      -0.27676E+01      -0.46413E+01
      0      1       0.13538E+00      -0.32212E-01       0.91002E+01       0.16943E+02      -0.89708E+00      -0.32379E+01
      0      1      -0.16335E-01       0.43895E-03       0.62775E+00      -0.38178E+00      -0.17686E+01      -0.28286E+01
      0      1      -0.10661E+00      -0.51913E-02      -0.60883E+01      -0.12065E+02       0.51204E+01       0.10840E+02
      0      1       0.19357E+00      -0.89244E-02      -0.45183E+01      -0.85197E+01       0.64140E+01       0.12704E+02
      0      1      -0.11124E+00       0.77602E-01      -0.28074E+01      -0.59103E+01       0.95508E+01       0.18945E+02
      0      1       0.17233E+00      -0.32632E-01       0.92740E+01       0.18630E+02      -0.16783E+01      -0.34573E+01
      0      1      -0.10593E+00       0.40742E-01       0.17203E+01       0.21258E+01       0.58389E+01       0.11746E+02
      0      1       0.21392E-01       0.14152E-01       0.52450E+01       0.10501E+02      -0.10296E+01      -0.22070E+01
      0      1      -0.16799E+00       0.58159E-01       0.23355E+01       0.59165E+01      -0.86225E+01      -0.18368E+02
      0      1       0.29206E+00      -0.63392E-01      -0.87560E+01      -0.15314E+02      -0.87274E+01      -0.14825E+02
      0      1      -0.79469E-01       0.12979E-01      -0.29503E+01      -0.54160E+01       0.51565E+00       0.23913E+01
      0      1       0.46035E-02      -0.11249E-01      -0.62845E+01      -0.11518E+02       0.74389E+00       0.26900E+00
      0      1      -0.11457E+00       0.93349E-02       0.21059E+01       0.39445E+01      -0.75558E+01      -0.15041E+02
      0      1      -0.52113E-01       0.12102E-01      -0.37772E+01      -0.69195E+01       0.77323E+01       0.16865E+02
      0      1       0.56854E-01      -0.72678E-03       0.39648E+01       0.84864E+01      -0.82874E+00      -0.11898E+01
      0      1      -0.11364E+00       0.76404E-01      -0.83629E+01      -0.15799E+02       0.90161E+01       0.17933E+02
      0      1      -0.85935E-02      -0.64862E-02      -0.29084E+01      -0.49496E+01       0.44003E+01       0.99086E+01
      0      1      -0.14612E+00       0.36600E-01       0.64264E+01       0.14100E+02       0.43574E+01       0.93332E+01
      0      1       0.20520E+00      -0.32897E-01       0.53832E+01       0.97713E+01       0.16793E+01       0.25135E+01
      0      1       0.28512E+00      -0.53648E-01       0.47749E+00       0.98255E+00      -0.70234E+01      -0.12735E+02
      0      1      -0.36349E-01      -0.98647E-02       0.17289E+01       0.45281E+01       0.21180E+01       0.35080E+01
      0      1       0.31423E+00      -0.57132E-01       0.99315E+01       0.16714E+02      -0.69013E+01      -0.12687E+02
      0      1      -0.22392E+00       0.79731E-01       0.69764E+00       0.77687E+00       0.12028E+00       0.90986E+00
      0      1      -0.43076E-01      -0.29528E-01       0.63995E+01       0.12874E+02       0.52225E+01       0.11695E+02
      0      1      -0.12182E+00       0.14149E-01      -0.72123E+01      -0.14697E+02       0.48643E+01       0.99408E+01
      0      1       0.19607E+00      -0.35473E-01       0.73880E+01       0.14553E+02       0.36940E+01       0.69074E+01
      0      1      -0.57300E-01       0.65892E-01       0.14736E+01       0.34358E+01      -0.95799E+01      -0.19133E+02
      0      1      -0.54244E-01       0.47778E-01       0.44676E+01       0.79539E+01       0.12796E+01       0.33950E+01
      0      1       0.22574E+00      -0.61284E-01      -0.92246E+01      -0.16712E+02      -0.41137E+01      -0.77989E+01
      0      1      -0.49718E-01       0.10272E-01       0.42658E+01       0.85612E+01       0.35748E+01       0.60869E+01
      0      1       0.15643E+00       0.58441E-02      -0.31311E+01      -0.53565E+01       0.92139E+01       0.17154E+02
      0      1      -0.13294E+00       0.58451E-01      -0.14759E+01      -0.38859E+01      -0.65531E+01      -0.14716E+02
      0      1      -0.16355E+00       0.62883E-01       0.73063E+01       0.14325E+02      -0.72302E+01      -0.15790E+02
      0      1       0.30010E+00      -0.69825E-01      -0.80085E+01      -0.15386E+02       0.57992E+01       0.10642E+02
      0      1      -0.76960E-01       0.51540E-02      -0.34046E+01      -0.54990E+01       0.80558E+01       0.17009E+02
      0      1       0.24681E+00      -0.56903E-01      -0.63241E+01      -0.11933E+02       0.89430E+01       0.15415E+02
      0      1       0.89970E-01       0.26776E-02       0.99262E+00       0.12997E+01       0.87174E+01       0.16656E+02
      0      1      -0.12815E+00       0.32086E-01      -0.86067E+00      -0.28812E+01      -0.51363E+01      -0.11837E+02
      0      1       0.79862E-02       0.19317E-01       0.31019E+01       0.59850E+01       0.96026E+01       0.20207E+02
      0      1       0.18539E+00      -0.28533E-01       0.46324E+01       0.86852E+01      -0.32063E+01      -0.46050E+01
      0      1       0.12760E+00      -0.14695E-01       0.64686E+01       0.11371E+02       0.47131E+01       0.79857E+01
      0      1       0.98732E-01      -0.25943E-01      -0.73663E+01      -0.15489E+02      -0.39942E+01      -0.71262E+01
      0      1      -0.18008E+00       0.46753E-01       0.15737E+01       0.27454E+01      -0.63643E+01      -0.12129E+02
      0      1      -0.12747E+00       0.42572E-01       0.33893E+01       0.52113E+01       0.51226E+00       0.72572E+00
      0      1      -0.65441E-01      -0.26856E-02      -0.32708E+01      -0.54199E+01      -0.97100E+01      -0.18868E+02
      0      1      -0.20694E+00       0.74605E-01      -0.62377E+01      -0.12331E+02       0.99113E+01       0.19907E+02
      0      1      -0.30074E-02       0.12943E-02      -0.85457E+01      -0.16115E+02       0.68896E+01       0.13243E+02
      0      1       0.89497E-01      -0.24161E-02      -0.53990E+01      -0.96051E+01      -0.28595E+01      -0.59303E+01
      0      1      -0.78118E-01       0.24422E-02      -0.29388E+00      -0.21043E+01       0.35778E+01       0.74939E+01
      0      1       0.12471E+00      -0.49620E-02      -0.76562E+01      -0.14151E+02       0.17923E+01       0.20557E+01
      0      1       0.12027E+00      -0.30467E-01       0.37960E+01       0.68289E+01      -0.65173E+01      -0.14093E+02
      0      1       0.38927E+00      -0.91134E-01       0.11198E+01       0.24880E+01       0.83797E+01       0.14973E+02
      0      1      -0.76519E-01       0.31719E-01      -0.96286E+01      -0.19660E+02      -0.26504E+01      -0.50133E+01
      0      1      -0.90233E-01       0.10520E-01      -0.51430E+01      -0.86037E+01       0.26579E+01       0.58244E+01
      0      1       0.26779E+00      -0.63475E-01      -0.18071E+01      -0.43887E+01      -0.48655E+01      -0.88097E+01
      0      1       0.15838E+00      -0.44774E-01       0.96100E+01       0.17081E+02       0.12964E+00       0.24623E-01
      0      1       0.31502E+00      -0.75579E-01       0.49854E+01       0.96034E+01      -0.49680E+01      -0.86013E+01
      0      1      -0.10386E+00       0.22307E-01      -0.96775E+01      -0.20566E+02       0.28090E+01       0.46536E+01
      0      1      -0.11138E+00       0.14053E-01      -0.63857E+01      -0.11491E+02       0.28159E+01       0.57261E+01
      0      1       0.88897E-01      -0.66965E-02      -0.58354E+00      -0.24291E+01       0.52770E+01       0.11429E+02
      0      1       0.79747E-01      -0.27351E-01       0.50038E+01       0.10961E+02      -0.76988E+01      -0.15534E+02
      0      1      -0.13819E+00       0.91242E-01       0.40937E+01       0.83864E+01       0.72486E+01       0.14181E+02
      0      1      -0.91429E-01       0.35998E-02      -0.23477E+01      -0.36421E+01      -0.82318E+01      -0.17287E+02
      0      1       0.29027E+00      -0.67721E-01       0.65445E+01       0.11799E+02      -0.27575E+01      -0.60667E+01
      0      1       0.63316E-01      -0.15249E-01      -0.59128E+01      -0.99888E+01      -0.89932E+01      -0.17166E+02
      0      1       0.14364E+00      -0.14599E-02       0.17446E+01       0.22875E+01       0.57350E+01       0.11130E+02
      0      1       0.55775E-01      -0.45777E-01       0.12550E+01       0.29655E+01      -0.47949E+01      -0.94442E+01
      0      1      -0.23715E-01      -0.15634E-01      -0.96544E+01      -0.18747E+02      -0.61236E+01      -0.11907E+02
      0      1      -0.69505E-01       0.56228E-01       0.30055E+01       0.58148E+01      -0.95028E+01      -0.20251E+02
      0      1      -0.23549E-01      -0.11892E-01      -0.93243E+01      -0.18413E+02      -0.89704E+01      -0.19063E+02
      0      1      -0.82713E-01      -0.10329E-01      -0.78030E+01      -0.15741E+02      -0.86475E+01      -0.16236E+02
      0      1      -0.60580E-01      -0.17296E-01       0.63920E+01       0.12859E+02      -0.73650E+01      -0.13966E+02
      0      1      -0.10293E+00       0.37120E-01      -0.12740E+01      -0.31678E+01      -0.38135E+01      -0.80723E+01
      0      1      -0.32476E-01      -0.12486E-02      -0.50188E+01      -0.10832E+02       0.54921E+01       0.12055E+02
      0      1       0.25591E-01       0.12329E-01      -0.60124E+01      -0.11557E+02       0.45378E+01       0.10482E+02
      0      1       0.35944E+00      -0.73198E-01       0.61654E+01       0.10116E+02       0.62043E+00       0.93902E+00
      0      1       0.84162E-01      -0.49938E-01      -0.39841E+01      -0.71213E+01       0.28952E+00       0.54447E+00
      0      1      -0.70069E-01       0.32631E-01       0.71587E+01       0.14483E+02       0.73192E+01       0.16061E+02
      0      1       0.56436E-01       0.46976E-02       0.88089E+01       0.16869E+02      -0.66215E+01      -0.14375E+02
      0      1      -0.13427E+00       0.28299E-01      -0.55472E+01      -0.12425E+02       0.79953E+01       0.15772E+02
      0      1       0.23104E+00      -0.48255E-01      -0.70891E+01      -0.13155E+02      -0.64219E+00      -0.35642E+00
      0      1       0.41443E-01      -0.22766E-01       0.72236E+01       0.13702E+02       0.37904E+01       0.66632E+01
      0      1      -0.12299E+00       0.16642E-01       0.40715E+01       0.76978E+01      -0.48851E+01      -0.89068E+01
      0      1       0.69739E-01      -0.21153E-02      -0.26184E+01      -0.42968E+01      -0.52202E+01      -0.91643E+01
      0      1      -0.58451E-01       0.40239E-01       0.21128E+01       0.26729E+01       0.92909E+01       0.17982E+02
      0      1       0.15183E+00      -0.15934E-02      -0.12612E+01      -0.30101E+01      -0.65608E+01      -0.11352E+02
      0      1       0.20638E+00      -0.65779E-01      -0.86300E+01      -0.16149E+02      -0.33111E+01      -0.70184E+01
      0      1      -0.14087E+00       0.23742E-01       0.73957E+01       0.15637E+02      -0.49654E+01      -0.97481E+01
      0      1       0.14051E+00      -0.96006E-02      -0.10226E+01      -0.97652E+00      -0.48796E+01      -0.10038E+02
      0      1      -0.45816E-01      -0.68899E-02      -0.19457E+01      -0.43515E+01       0.31092E+01       0.60492E+01
      0      1       0.83632E-01      -0.13350E-01      -0.62931E+01      -0.13069E+02      -0.38041E+01      -0.80183E+01
      0      1       0.14615E-01      -0.37067E-01       0.90366E+01       0.17842E+02      -0.41122E+01      -0.93314E+01
      0      1       0.77560E-01      -0.42700E-01       0.97495E+01       0.19643E+02      -0.10539E+01      -0.21081E+01
      0      1      -0.10371E+00       0.65686E-01      -0.78063E+01      -0.15376E+02      -0.86343E+01      -0.16383E+02
      0      1       0.37838E+00      -0.83684E-01       0.16810E+00      -0.34494E-02       0.55598E+01       0.10529E+02
      0      1       0.83184E-01      -0.17415E-02      -0.79638E+01      -0.13945E+02      -0.48658E+00       0.22766E-01
      0      1      -0.84296E-01       0.47830E-01      -0.67234E+01      -0.12174E+02       0.52148E+01       0.11308E+02
      0      1       0.15672E+00      -0.34155E-01      -0.55584E+01      -0.89576E+01      -0.58867E+01      -0.11777E+02
      0      1       0.30956E+00      -0.71029E-01      -0.54879E+01      -0.95338E+01      -0.93577E+01      -0.16963E+02
      0      1       0.93422E-01      -0.36419E-01       0.19177E+01       0.50783E+01      -0.55443E+01      -0.11237E+02
      0      1       0.30189E-01       0.20490E-01      -0.17718E+01      -0.40890E+01      -0.50544E+01      -0.11391E+02
      0      1      -0.39022E-01       0.54415E-02       0.97097E+01       0.19452E+02       0.29481E+01       0.42469E+01
      0      1      -0.15224E+00       0.55211E-02       0.62991E+01       0.12988E+02      -0.99513E+00      -0.18017E+01
      0      1      -0.17811E+00       0.40528E-01       0.74733E+01       0.16201E+02      -0.47316E+00      -0.45753E+00
      0      1      -0.61896E-01       0.34165E-01      -0.88090E+01      -0.17637E+02      -0.73983E+01      -0.14381E+02
      0      1      -0.29922E-01      -0.11221E-01       0.48663E+01       0.10313E+02      -0.23806E+01      -0.39928E+01
      0      1      -0.53626E-01       0.21085E-01      -0.68499E+01      -0.12597E+02      -0.86200E+01      -0.18494E+02
      0      1      -0.35601E-01       0.40338E-01      -0.34503E+01      -0.71933E+01       0.72172E+01       0.13781E+02
      0      1      -0.12442E+00       0.77420E-01       0.23371E+01       0.49927E+01       0.77663E+01       0.16554E+02
      0      1      -0.82160E-01       0.45641E-02      -0.17141E+01      -0.43723E+01      -0.27941E+00      -0.91317E+00
      0      1      -0.23357E+00       0.82017E-01       0.32852E+01       0.71232E+01       0.21557E+01       0.46527E+01
      0      1      -0.12983E+00       0.27219E-01      -0.19732E+01      -0.41170E+01       0.75418E+01       0.14898E+02
      0      1      -0.13458E+00       0.58981E-01      -0.56565E+01      -0.11323E+02      -0.23490E+01      -0.36385E+01
      0      1       0.24468E+00      -0.41563E-01       0.15772E+01       0.22801E+01       0.64144E+01       0.10982E+02
      0      1      -0.28711E-02      -0.21866E-01       0.62873E+01       0.11466E+02       0.53231E+01       0.10845E+02
      0      1      -0.21643E+00       0.80593E-01       0.49117E+01       0.10386E+02      -0.97586E+01      -0.20523E+02
      0      1      -0.19139E+00       0.78880E-01       0.87736E+01       0.17939E+02      -0.50894E+01      -0.11022E+02
      0      1      -0.36793E-01       0.22861E-01      -0.93586E+01      -0.18143E+02      -0.80130E+01      -0.16879E+02
      0      1      -0.96649E-01      -0.50313E-02      -0.61057E+01      -0.11937E+02       0.41265E+01       0.88442E+01
      0      1      -0.10958E+00       0.43781E-01      -0.87715E+01      -0.17991E+02       0.72223E+01       0.16327E+02
      0      1      -0.17896E+00       0.34088E-01      -0.27798E+00      -0.70198E+00      -0.76596E+01      -0.15493E+02
      0      1      -0.36231E-02      -0.64323E-02       0.18316E+00       0.13768E+01      -0.41463E+01      -0.86996E+01
      0      1       0.28987E+00      -0.72673E-01      -0.39010E+01      -0.65858E+01      -0.72484E+01      -0.12417E+02
      0      1      -0.86024E-01       0.15846E-01      -0.79102E+00      -0.23210E+01       0.22168E+01       0.46979E+01
      0      1       0.29894E+00      -0.74152E-01       0.81960E+01       0.14937E+02       0.58877E+01       0.11339E+02
      0      1      -0.15587E+00       0.24923E-01      -0.73467E+01      -0.14934E+02       0.59724E+01       0.11482E+02
      0      1       0.31681E-01      -0.34761E-01      -0.29507E+00      -0.10274E+01       0.44850E+01       0.90494E+01
      0      1      -0.13802E+00       0.34511E-01       0.16364E+01       0.21548E+01      -0.22879E+01      -0.50190E+01
      0      1      -0.86037E-01       0.34182E-01      -0.21550E+01      -0.30849E+01       0.86983E+01       0.17976E+02
      0      1       0.58180E-02      -0.29689E-01       0.61638E+01       0.12979E+02       0.49857E+01       0.11053E+02
      0      1      -0.45056E-01      -0.31925E-01       0.59447E+01       0.12368E+02      -0.54944E+01      -0.11062E+02
      0      1       0.35592E-01      -0.40783E-01       0.39554E+01       0.73224E+01      -0.71945E+01      -0.15338E+02
      0      1      -0.51754E-01       0.11970E-02      -0.35722E+01      -0.57008E+01      -0.14044E+01      -0.22877E+01
      0      1      -0.10595E+00       0.11689E-01      -0.32165E+00       0.44544E+00      -0.41021E+01      -0.81693E+01
      0      1       0.14646E+00      -0.41294E-01       0.97314E+01       0.18642E+02       0.69367E+01       0.13549E+02
      0      1      -0.12530E+00       0.28508E-01      -0.75109E+01      -0.13734E+02       0.33857E+01       0.71635E+01
      0      1      -0.62640E-01      -0.79416E-02       0.90032E+01       0.17935E+02      -0.37859E-01      -0.57486E+00
      0      1      -0.13160E+00       0.19651E-01       0.50138E+01       0.95371E+01      -0.76169E+01      -0.13887E+02
      0      1      -0.15108E+00       0.14250E-01       0.59286E+01       0.11595E+02      -0.57400E+01      -0.12274E+02
      0      1      -0.65366E-01       0.21876E-01      -0.10803E+01      -0.15290E+01      -0.65862E+00      -0.30220E+01
      0      1       0.61942E-01      -0.13329E-01      -0.23570E+01      -0.40943E+01      -0.95392E+01      -0.20019E+02
      0      1       0.11943E+00       0.99724E-02      -0.87455E+01      -0.16710E+02      -0.24420E+01      -0.53926E+01
      0      1      -0.31804E-01      -0.10061E-01      -0.59120E+01      -0.10369E+02      -0.56477E+00      -0.23194E+01
      0      1       0.34431E+00      -0.82335E-01       0.55101E+01       0.98129E+01      -0.14894E+01      -0.35123E+01
      0      1      -0.12769E+00       0.42783E-01      -0.91464E+01      -0.19523E+02       0.42976E+00       0.11174E+01
      0      1      -0.16100E-01      -0.17284E-01       0.14379E+01       0.15855E+01       0.89249E+00       0.15728E+01
      0      1      -0.66177E-01       0.60420E-01       0.48490E+01       0.91900E+01      -0.94836E+01      -0.18048E+02
      0      1       0.18965E+00      -0.39233E-01      -0.27228E+01      -0.57149E+01      -0.23820E+01      -0.46600E+01
      0      1      -0.64782E-01       0.31520E-03       0.36207E+01       0.67997E+01       0.55266E+01       0.11507E+02
      0      1       0.54637E-02       0.32002E-01       0.33620E+01       0.64830E+01      -0.91619E+01      -0.19415E+02
      0      1      -0.21544E+00       0.61395E-01      -0.58649E+01      -0.10621E+02      -0.11346E+01      -0.26677E+01
      0      1      -0.46761E-01      -0.31362E-02      -0.94822E+01      -0.19068E+02      -0.51973E+01      -0.99498E+01
      0      1       0.31041E-02      -0.21810E-01       0.29007E+01       0.54678E+01      -0.65454E+00      -0.31137E+01
      0      1      -0.26560E-01       0.16965E-01       0.24842E+01       0.37094E+01       0.53083E+01       0.95114E+01
      0      1      -0.35286E-01       0.10909E-01      -0.17815E+01      -0.24140E+01      -0.16812E+01      -0.30080E+01
      0      1       0.49554E-01      -0.40618E-02       0.78023E+01       0.14472E+02      -0.81035E+01      -0.15821E+02
      0      1      -0.15987E+00       0.32447E-01      -0.81561E+01      -0.16117E+02      -0.21139E+01      -0.36139E+01
      0      1       0.15591E+00      -0.57982E-01      -0.81878E+01      -0.15621E+02      -0.61515E+01      -0.11203E+02
      0      1      -0.64925E-01       0.52730E-02      -0.65085E+01      -0.11417E+02      -0.90245E+01      -0.18387E+02
      0      1      -0.12777E+00       0.56173E-01      -0.24373E+01      -0.58853E+01       0.16715E+01       0.24075E+01
      0      1       0.65596E-01       0.18055E-01      -0.83213E+01      -0.16771E+02      -0.49825E+01      -0.96524E+01
      0      1      -0.88590E-02       0.50194E-02       0.45456E-01       0.12136E+01      -0.76481E+01      -0.13649E+02
      0      1       0.10908E+00      -0.14889E-01       0.40108E+01       0.82532E+01      -0.62371E+01      -0.10871E+02
      0      1       0.71394E-01       0.15657E-01      -0.16625E+01      -0.22118E+01       0.98419E+01       0.18408E+02
      0      1      -0.69090E-01      -0.26019E-01      -0.82769E+01      -0.16780E+02       0.44383E+00      -0.22648E-01
      0      1       0.18056E-01      -0.11312E-01      -0.36597E+01      -0.67351E+01       0.87662E+01       0.17321E+02
      0      1      -0.21577E+00       0.10419E+00      -0.50805E+01      -0.95574E+01       0.93403E+01       0.19662E+02
      0      1       0.56180E-01       0.45491E-02      -0.46999E+01      -0.10065E+02      -0.48360E+01      -0.90711E+01
      0      1      -0.55801E-01       0.32890E-02      -0.90267E+01      -0.16515E+02       0.46802E+01       0.82781E+01
      0      1      -0.68345E-01       0.33723E-01      -0.61026E+01      -0.12945E+02      -0.10342E+01      -0.28517E+01
      0      1      -0.53927E-01       0.44989E-01      -0.37152E+01      -0.65078E+01       0.69039E+01       0.13124E+02
      0      1      -0.14800E+00       0.30444E-01      -0.80348E+01      -0.17005E+02       0.68233E+01       0.12749E+02
      0      1       0.18269E+00      -0.40493E-01       0.61125E+01       0.11849E+02       0.84387E+01       0.15760E+02
      0      1       0.57960E-01      -0.32504E-01       0.44388E+01       0.78327E+01       0.79995E+01       0.14601E+02
      0      1      -0.41285E-01       0.53862E-03      -0.62434E+01      -0.11323E+02       0.79536E+01       0.15350E+02
      0      1      -0.17951E+00       0.44495E-01       0.42532E+01       0.91098E+01      -0.38776E+01      -0.68636E+01
      0      1      -0.20218E-01       0.22441E-01       0.94283E+01       0.17822E+02       0.87530E+01       0.18929E+02
      0      1      -0.51149E-01       0.36880E-01       0.42889E+01       0.92303E+01      -0.39208E+01      -0.87662E+01
      0      1       0.20474E+00      -0.39772E-01      -0.93816E+01      -0.16065E+02      -0.67308E+01      -0.13205E+02
      0      1       0.12927E+00      -0.49565E-01      -0.67731E+01      -0.13113E+02      -0.42889E+01      -0.82267E+01
      0      1       0.58662E-01      -0.16953E-01      -0.38179E+01      -0.84154E+01       0.64017E+01       0.11918E+02
      0      1       0.36920E+00      -0.92812E-01       0.12814E+01       0.26789E+01       0.71364E+01       0.12981E+02
      0      1      -0.10913E+00       0.33717E-01       0.63931E+01       0.11738E+02       0.61280E+01       0.11926E+02
      0      1      -0.77571E-01       0.34039E-01      -0.38500E+01      -0.63034E+01      -0.24320E+01      -0.54918E+01
      0      1       0.13107E+00      -0.14757E-01       0.49896E+00       0.10147E+01       0.50304E+01       0.89185E+01
      0      1       0.67626E-01      -0.15776E-01      -0.48405E+01      -0.88761E+01      -0.60860E+00      -0.15644E+01
      0      1       0.32179E-01      -0.44231E-01      -0.98474E+00      -0.22468E+01       0.13108E+01       0.27003E+01
      0      1      -0.11952E+00       0.72453E-01       0.83431E+01       0.17019E+02      -0.63943E+01      -0.12512E+02
      0      1       0.29499E+00      -0.54217E-01      -0.92405E+01      -0.15723E+02      -0.50025E+01      -0.82673E+01
      0      1       0.15351E+00      -0.36630E-01      -0.95457E+00      -0.21538E+01       0.18802E+01       0.24017E+01
      0      1      -0.17149E-01       0.53783E-01       0.58793E+01       0.11288E+02      -0.62483E+01      -0.12194E+02
      0      1       0.97721E-03      -0.91576E-02      -0.45997E+01      -0.90420E+01      -0.18430E+01      -0.55376E+01
      0      1      -0.11484E+00       0.98759E-02      -0.57041E+01      -0.12513E+02       0.19071E+01       0.31022E+01
      0      1      -0.23719E+00       0.93534E-01      -0.96889E+01      -0.18818E+02       0.37507E+01       0.83550E+01
      0      1      -0.14304E+00       0.51863E-01       0.11240E+01       0.16265E+01       0.89836E+01       0.19924E+02
      0      1      -0.10840E+00       0.46435E-01       0.81832E+01       0.16738E+02      -0.28314E+01      -0.60378E+01
      0      1      -0.47466E-01      -0.31584E-01       0.65633E+00       0.99192E+00       0.56965E+01       0.12378E+02
      0      1      -0.15872E+00       0.54385E-01      -0.93215E+01      -0.18919E+02      -0.78202E+01      -0.17188E+02
      0      1      -0.17453E+00       0.66200E-01      -0.93653E+01      -0.17934E+02      -0.11086E+01      -0.26106E+01
      0      1      -0.21979E-01      -0.15090E-01       0.11892E+01       0.80542E+00       0.80362E+01       0.16415E+02
      0      1       0.11507E-01       0.10386E-01      -0.75897E+01      -0.15705E+02       0.48820E+01       0.87698E+01
      0      1       0.10224E+00      -0.12484E-01      -0.28739E+01      -0.66788E+01       0.85010E+01       0.16258E+02
      0      1       0.18123E+00      -0.45611E-01       0.18220E+01       0.39293E+01       0.68795E+01       0.11940E+02
      0      1       0.16019E+00      -0.35926E-01       0.76579E+01       0.13066E+02      -0.53460E+01      -0.95425E+01
      0      1       0.13448E+00      -0.26484E-01      -0.52046E+01      -0.10611E+02      -0.38928E+01      -0.80191E+01
      0      1      -0.84322E-01       0.64171E-01      -0.86460E+01      -0.17922E+02       0.26636E+01       0.54960E+01
      0      1      -0.24844E-01       0.51159E-01      -0.58262E+01      -0.10631E+02       0.22318E+01       0.38107E+01
      0      1       0.14637E+00      -0.53744E-01       0.83599E+01       0.15711E+02      -0.36844E+01      -0.64226E+01
      0      1      -0.25970E-01      -0.27404E-01       0.64534E+01       0.12754E+02       0.97520E+01       0.20779E+02
      0      1      -0.11267E+00       0.53360E-01       0.59699E+01       0.12131E+02       0.78911E+01       0.15050E+02
      0      1      -0.20324E+00       0.88183E-01      -0.89593E+01      -0.17070E+02       0.17214E+01       0.41182E+01
      0      1      -0.34448E-01      -0.13409E-01      -0.77172E+01      -0.16337E+02       0.19895E+01       0.53073E+01
      0      1      -0.29592E-01       0.46584E-02       0.99369E+01       0.19992E+02      -0.18617E+01      -0.50846E+01
      0      1       0.11328E+00       0.19596E-03      -0.95845E+01      -0.17500E+02       0.35322E+01       0.57990E+01
      0      1       0.79900E-01       0.12089E-02      -0.99978E+01      -0.19572E+02      -0.52977E+00      -0.21601E+01
      0      1      -0.15202E+00       0.31352E-01      -0.27942E+01      -0.43468E+01      -0.81828E+01      -0.16530E+02
      0      1       0.99864E-01       0.12475E-01      -0.74469E+01      -0.13549E+02       0.30701E+01       0.68147E+01
      0      1      -0.98405E-01       0.40525E-01       0.91657E+01       0.18375E+02      -0.88386E+01      -0.16966E+02
      0      1      -0.20061E+00       0.47695E-01      -0.60266E+01      -0.12177E+02      -0.71945E+01      -0.13500E+02
      0      1       0.11197E+00      -0.12803E-01       0.60715E+01       0.12560E+02       0.46293E+01       0.76195E+01
      0      1       0.16270E+00      -0.73952E-02      -0.58429E+01      -0.10648E+02      -0.32817E+01      -0.71023E+01
      0      1      -0.64725E-01       0.50734E-01      -0.71193E+01      -0.14373E+02      -0.33090E+01      -0.55867E+01
      0      1      -0.90998E-01       0.19327E-01      -0.89504E+01      -0.16397E+02       0.67899E+01       0.13750E+02
