,Diameter,FWHM,dist,EY,EY2,VY,sigmaY,Pmiss,EL,sigma_b
40,7.0,6.0,4.0,1.0744446806057133e-08,1.155107640755582e-16,6.762690736686675e-20,2.6005173978819435e-10,0.01473193207504837,1.6546913958244933e-14,0.8
41,7.0,6.0,8.0,8.248224903967336e-09,6.806268207691976e-17,2.9468010492791376e-20,1.716624900576459e-10,0.008377114241671145,6.121599116476246e-16,0.8
42,7.0,6.0,12.0,6.564699545713628e-09,4.310989594022188e-17,1.4615814729158357e-20,1.208958838387741e-10,0.004992300734417183,2.0436144825571076e-17,0.8
43,7.0,6.0,16.0,5.3800906140458e-09,2.895344028483341e-17,8.065269489697284e-21,8.98068454500952e-11,0.0031517403737507054,7.221283588441709e-19,0.8
44,7.0,6.0,20.0,4.506222165077153e-09,2.0310818425130268e-17,4.780224097642185e-21,6.913916471611575e-11,0.002052052614373242,2.4236776423381707e-20,0.8
0,3.0,4.0,4.0,1.1554575568585446e-08,1.3387997957812224e-16,3.717630079705591e-19,6.097237144564405e-10,0.10560150438378506,3.2681416566862745e-11,1.0
1,3.0,4.0,8.0,8.693147428695113e-09,7.572437800888177e-17,1.5356579185331255e-19,3.9187471448578123e-10,0.07830651679254848,1.021657409080275e-11,1.0
2,3.0,4.0,12.0,6.8230123080118744e-09,4.66278416753456e-17,7.434472006407427e-20,2.726622820708326e-10,0.06054735684292616,3.530907698888168e-12,1.0
3,3.0,4.0,16.0,5.543045631003116e-09,3.076526503176811e-17,3.991016438538132e-20,1.9977528472106184e-10,0.04750017923082708,1.2448055952349715e-12,1.0
4,3.0,4.0,20.0,4.609787022364534e-09,2.1273538513025512e-17,2.340212146503506e-20,1.5297751947601666e-10,0.03849569849314111,4.772870645525099e-13,1.0
5,5.0,4.0,4.0,1.412038409976579e-08,1.999640861179923e-16,5.788389930737456e-19,7.608146903640502e-10,0.10954918035100711,4.4259017705322057e-11,1.0
6,5.0,4.0,8.0,1.0428064513543277e-08,1.0896901722359263e-16,2.244877249720366e-19,4.73801356025958e-10,0.07956334823200967,1.2867459620168772e-11,1.0
7,5.0,4.0,12.0,8.095498113036412e-09,6.564193984502443e-17,1.0485014684832476e-19,3.238057239276736e-10,0.0606702331461151,4.217657466287984e-12,1.0
8,5.0,4.0,16.0,6.49088431439835e-09,4.2185477235851875e-17,5.389805294933039e-20,2.321595420165417e-10,0.04661618161279383,1.3628995437650897e-12,1.0
9,5.0,4.0,20.0,5.347451979428603e-09,2.862566162535384e-17,3.041895305894991e-20,1.7441030089690776e-10,0.03676294307301886,4.64182782727435e-13,1.0
10,7.0,4.0,4.0,1.3345980201769329e-08,1.7851388087981408e-16,3.9869333379519184e-19,6.314216766909351e-10,0.08620050033032274,2.097095234471914e-11,1.0
11,7.0,4.0,8.0,9.966005380379688e-09,9.94822066594462e-17,1.609434176893133e-19,4.011775388644201e-10,0.061544264054435166,5.443541917015504e-12,1.0
12,7.0,4.0,12.0,7.789922230867076e-09,6.075902534278129e-17,7.613697982421787e-20,2.7592930222109046e-10,0.04550547567262261,1.4995957247803952e-12,1.0
13,7.0,4.0,16.0,6.277413481489658e-09,3.944583003213249e-17,3.9910014544377004e-20,1.9977490969683107e-10,0.03439725531096048,4.206216125410387e-13,1.0
14,7.0,4.0,20.0,5.195426021344522e-09,2.7015384413906856e-17,2.2932870643085805e-20,1.5143602822012272e-10,0.02678734778146649,1.2555040384955797e-13,1.0
15,3.0,5.0,4.0,1.0124642917679158e-08,1.0271654502573766e-16,2.0815081522693693e-19,4.5623548220950214e-10,0.0782477311555653,1.1871550078279935e-11,1.0
16,3.0,5.0,8.0,7.736957866047766e-09,5.99509165527158e-17,9.03995317173947e-20,3.006651488240609e-10,0.056819599432131,3.236824035522471e-12,1.0
17,3.0,5.0,12.0,6.161075773423894e-09,3.800447088584835e-17,4.561619997751893e-20,2.1357949334502816e-10,0.043102327676043946,9.732485389763264e-13,1.0
18,3.0,5.0,16.0,5.043415351907437e-09,2.5461327304879606e-17,2.528889302398719e-20,1.5902481889311237e-10,0.033533044641589294,3.056568206710315e-13,1.0
19,3.0,5.0,20.0,4.2232885825066365e-09,1.785117929862315e-17,1.5012847492236106e-20,1.2252692558060905e-10,0.026419258123983786,9.62466529667721e-14,1.0
20,5.0,5.0,4.0,1.2412750515858399e-08,1.5441100037945173e-16,3.3462501050878884e-19,5.784678128546037e-10,0.08368853285907425,1.7851549366930842e-11,1.0
21,5.0,5.0,8.0,9.324484763582524e-09,8.708333580727692e-17,1.3731970099429427e-19,3.7056672947566986e-10,0.0597961965429149,4.629461209844465e-12,1.0
22,5.0,5.0,12.0,7.3240934807855985e-09,5.3708226603323645e-17,6.588128803753787e-20,2.566735047439409e-10,0.0443043535143795,1.2794762685624154e-12,1.0
23,5.0,5.0,16.0,5.933519899065208e-09,3.524174594705149e-17,3.5087554448695623e-20,1.873167222879357e-10,0.03364483848495722,3.6437079670501625e-13,1.0
24,5.0,5.0,20.0,4.920331445984866e-09,2.422992694857542e-17,2.0265410227894466e-20,1.4235663043179432e-10,0.026203516525508466,1.0829097934250449e-13,1.0
25,7.0,5.0,4.0,1.1971606430211187e-08,1.4357302263005332e-16,2.536621101794882e-19,5.036487964638536e-10,0.06779050385279412,8.952970289992652e-12,1.0
26,7.0,5.0,8.0,9.065633759653155e-09,8.229267985455902e-17,1.0696439039603319e-19,3.2705410927862254e-10,0.047615285068118914,2.0535269190858152e-12,1.0
27,7.0,5.0,12.0,7.1469308665218315e-09,5.1130528701318465e-17,5.190789047597059e-20,2.2783303201241603e-10,0.034557296983037424,4.876960160335642e-13,1.0
28,7.0,5.0,16.0,5.811882879979105e-09,3.380594218517252e-17,2.79595745783036e-20,1.6721116762436533e-10,0.025768644442861553,1.1909942581341446e-13,1.0
29,7.0,5.0,20.0,4.835044806665765e-09,2.33939160222905e-17,1.625773982491679e-20,1.2750584231680048e-10,0.01965343455461856,2.97201209419667e-14,1.0
30,3.0,6.0,4.0,8.858374814057924e-09,7.858648394734317e-17,1.1567960100740822e-19,3.401170401603075e-10,0.055255990658548436,3.371141602496986e-12,1.0
31,3.0,6.0,8.0,6.893564686771186e-09,4.7574762322417255e-17,5.3528231718540855e-20,2.3136169025692403e-10,0.03965363414402185,7.984556228677717e-13,1.0
32,3.0,6.0,12.0,5.538669037719658e-09,3.070436615028944e-17,2.751144089503484e-20,1.658657315271447e-10,0.028990438637804414,1.8625611460857722e-13,1.0
33,3.0,6.0,16.0,4.577131217469562e-09,2.0965697365091165e-17,1.5567183156767467e-20,1.247685182919452e-10,0.021840200505520706,4.546217765883714e-14,1.0
34,3.0,6.0,20.0,3.858859290838063e-09,1.490032251995837e-17,9.527493471129349e-21,9.760888008336817e-11,0.017132538011356183,1.243599903066536e-14,1.0
35,5.0,6.0,4.0,1.0868767879191516e-08,1.1832068453502484e-16,1.905693232795971e-19,4.3654246446319183e-10,0.06123803801156979,5.839698221101825e-12,1.0
36,5.0,6.0,8.0,8.299293734575228e-09,6.896023180098912e-17,8.195530822948799e-20,2.8627837541366617e-10,0.042561049404586486,1.2514214158597994e-12,1.0
37,5.0,6.0,12.0,6.594510540291889e-09,4.3528105917899035e-17,4.053665187821044e-20,2.013371597053322e-10,0.030639533707348104,2.7822683520921857e-13,1.0
38,5.0,6.0,16.0,5.399353162915834e-09,2.9175503380203235e-17,2.248880231401368e-20,1.4996266973488328e-10,0.023150768811994037,6.94868795914048e-14,1.0
39,5.0,6.0,20.0,4.511663069448484e-09,2.0368387657708868e-17,1.3284005483552294e-20,1.1525626006231633e-10,0.01770837521510545,1.7023844058138423e-14,1.0
40,7.0,6.0,4.0,1.0642526056007942e-08,1.1341947391365195e-16,1.5611306084398505e-19,3.951114536988077e-10,0.05104251054593967,3.080677082250606e-12,1.0
41,7.0,6.0,8.0,8.180804475177567e-09,6.699410890190622e-17,6.854704082091355e-20,2.6181489801177003e-10,0.034928703581323654,5.821311757069502e-13,1.0
42,7.0,6.0,12.0,6.5171474386080334e-09,4.2507394698683083e-17,3.4183962127830533e-20,1.8488905356410513e-10,0.024702463324895625,1.1135229506277511e-13,1.0
43,7.0,6.0,16.0,5.344729327670195e-09,2.858506922813058e-17,1.8937642072688985e-20,1.3761410564578395e-10,0.01817518099945176,2.2810152602125974e-14,1.0
44,7.0,6.0,20.0,4.478976198075446e-09,2.0072486720043828e-17,1.1258937117452927e-20,1.0610813878988231e-10,0.013660280774743067,4.713783881072348e-15,1.0
0,3.0,4.0,4.0,1.1369797994091974e-08,1.2997489648589917e-16,7.025900594413039e-19,8.382064539487297e-10,0.17747524288617833,1.262672916879246e-10,1.2
1,3.0,4.0,8.0,8.573909013108025e-09,7.380588863437319e-17,2.9397286931816316e-19,5.421926496349458e-10,0.14233124161603122,5.4353855686593475e-11,1.2
2,3.0,4.0,12.0,6.739827535193654e-09,4.5568832902868806e-17,1.43557698714242e-19,3.788900879070895e-10,0.11782020381830892,2.582023876040105e-11,1.2
3,3.0,4.0,16.0,5.481974931834951e-09,3.012963344268103e-17,7.75842894142155e-20,2.7853956525817923e-10,0.09863431855404414,1.2773196821692582e-11,1.2
4,3.0,4.0,20.0,4.562954338230371e-09,2.08662698938133e-17,4.5717601037939145e-20,2.1381674639265079e-10,0.08459698938496318,6.778498433525289e-12,1.2
5,5.0,4.0,4.0,1.388995394750928e-08,1.940227520853824e-16,1.0919314214537718e-18,1.0449552246167161e-09,0.1823615624097179,1.649932777332063e-10,1.2
6,5.0,4.0,8.0,1.0283924479923212e-08,1.061885843717815e-16,4.294816630175896e-19,6.553485050090445e-10,0.14400966401908585,6.721179341192742e-11,1.2
7,5.0,4.0,12.0,7.996712152595865e-09,6.414985568069945e-17,2.0245042922505952e-19,4.499449179900352e-10,0.11799554492537377,3.0759969810982006e-11,1.2
8,5.0,4.0,16.0,6.419903942895398e-09,4.131999231426424e-17,1.0482567826036119e-19,3.2376793890124636e-10,0.09728872908624316,1.4379757023346924e-11,1.2
9,5.0,4.0,20.0,5.294042438118886e-09,2.808636941608273e-17,5.948407947896924e-20,2.4389358228327626e-10,0.08180241165712007,7.107573028281303e-12,1.2
10,7.0,4.0,4.0,1.3154076883688883e-08,1.7379010426685273e-16,7.603656048545088e-19,8.719894522610401e-10,0.15276727184660707,1.0010420890733428e-10,1.2
11,7.0,4.0,8.0,9.843631139051859e-09,9.720769677802234e-17,3.1062277631094227e-19,5.573354253149016e-10,0.11924018312427488,3.896273688479452e-11,1.2
12,7.0,4.0,12.0,7.705544851004546e-09,5.952358743792476e-17,1.4816598708208697e-19,3.8492335221714853e-10,0.0955887065778622,1.6403304282407717e-11,1.2
13,7.0,4.0,16.0,6.216212082581832e-09,3.8719443554751834e-17,7.815089911547633e-20,2.7955482309464154e-10,0.07793089102416129,7.198534223513311e-12,1.2
14,7.0,4.0,20.0,5.148970770933645e-09,2.6557016277894416e-17,4.511627796539952e-20,2.124059273311353e-10,0.06496451368426606,3.3567521814272288e-12,1.2
15,3.0,5.0,4.0,9.985819802523448e-09,1.0011507397652534e-16,3.984768480559082e-19,6.31250226182857e-10,0.14225257370648925,6.32135458621169e-11,1.2
16,3.0,5.0,8.0,7.645177955932623e-09,5.862363327304069e-17,1.7488729516255895e-19,4.1819528352500457e-10,0.1124567894591021,2.5769628465485205e-11,1.2
17,3.0,5.0,12.0,6.095739452575832e-09,3.7246926221418855e-17,8.888674772934967e-20,2.981388061446374e-10,0.0918733425198553,1.1562594582511856e-11,1.2
18,3.0,5.0,16.0,4.994690603481019e-09,2.49964795768137e-17,4.9545352312112694e-20,2.225878530201338e-10,0.07649941269289524,5.462936507784527e-12,1.2
19,3.0,5.0,20.0,4.185699068288535e-09,1.7549618754096645e-17,2.954206382513272e-20,1.7187804928242793e-10,0.06431441748608939,2.6410307331729957e-12,1.2
20,5.0,5.0,4.0,1.2236875921927111e-08,1.5038006972955075e-16,6.38937400911271e-19,7.993355996771762e-10,0.1494731172139463,8.805545499493363e-11,1.2
21,5.0,5.0,8.0,9.211418109204323e-09,8.511548413560565e-17,2.6526055302830517e-19,5.150345163465311e-10,0.11674635002917597,3.441659499129479e-11,1.2
22,5.0,5.0,12.0,7.245589365724198e-09,5.262685627796815e-17,1.2829102127256731e-19,3.5817736007817035e-10,0.09373822001377977,1.4573670706626496e-11,1.2
23,5.0,5.0,16.0,5.8761276951722895e-09,3.4597614786622094e-17,6.873809665129069e-20,2.6217951226457547e-10,0.07668512599993031,6.475304478842602e-12,1.2
24,5.0,5.0,20.0,4.876656710792442e-09,2.3821664218502523e-17,3.988354358556076e-20,1.9970864674710698e-10,0.06393227783957373,3.017845061047004e-12,1.2
25,7.0,5.0,4.0,1.1818118440080067e-08,1.4015598662672474e-16,4.880631629642148e-19,6.9861517516027e-10,0.12800973542831853,5.664350104001034e-11,1.2
26,7.0,5.0,8.0,8.965656121922282e-09,8.059091290169733e-17,2.0792320513484418e-19,4.5598597032676807e-10,0.0988090529034907,2.0996566684532217e-11,1.2
27,7.0,5.0,12.0,7.077135717049642e-09,5.018748529969307e-17,1.0163534215331773e-19,3.188029832879826e-10,0.07819494769590711,8.28106193522245e-12,1.2
28,7.0,5.0,16.0,5.760578659605346e-09,3.3239308163284985e-17,5.504166978446096e-20,2.34609611449448e-10,0.06315945843264888,3.4260100861463055e-12,1.2
29,7.0,5.0,20.0,4.79587612759973e-09,2.3032567884093008e-17,3.214005281203177e-20,1.79276470324557e-10,0.051885479629741764,1.4697471528297997e-12,1.2
30,3.0,6.0,4.0,8.754527151266564e-09,7.68657180882402e-17,2.2397244597674067e-19,4.732572725027484e-10,0.11018068076153867,2.788262111235716e-11,1.2
31,3.0,6.0,8.0,6.8227489159969024e-09,4.665440566764114e-17,1.0450289690423493e-19,3.2326907817518663e-10,0.08644627452901604,1.0812149419959215e-11,1.2
32,3.0,6.0,12.0,5.487807677478236e-09,3.017008153909731e-17,5.404843410823746e-20,2.3248319102300161e-10,0.06880768479444153,4.3041229285626064e-12,1.2
33,3.0,6.0,16.0,4.538820402633909e-09,2.0631617620900354e-17,3.072697353451326e-20,1.7529111082571547e-10,0.056011480025741675,1.8089378813826116e-12,1.2
34,3.0,6.0,20.0,3.828858620636445e-09,1.467902900286649e-17,1.8870666044468185e-20,1.3737054285569446e-10,0.046973119582279114,8.262337427484274e-13,1.2
35,5.0,6.0,4.0,1.0735599852920556e-08,1.156209615422747e-16,3.678573402468268e-19,6.065124403067317e-10,0.11880462313709059,4.2071976450693253e-11,1.2
36,5.0,6.0,8.0,8.21171038462872e-09,6.759193106111998e-17,1.5974362010080986e-19,3.996793966428716e-10,0.09102920649377869,1.516055366253111e-11,1.2
37,5.0,6.0,12.0,6.532790302695935e-09,4.2756905684877686e-17,7.955654587963679e-20,2.82057699557443e-10,0.0716342124932613,5.820991603220591e-12,1.2
38,5.0,6.0,16.0,5.3533182104895705e-09,2.8702364897533115e-17,4.4349034773859016e-20,2.105921052030655e-10,0.05843133983453643,2.4606359056820954e-12,1.2
39,5.0,6.0,20.0,4.476242804479885e-09,2.0063049012747207e-17,2.6299368089262352e-20,1.621707991262988e-10,0.04811137288558462,1.052058842381293e-12,1.2
40,7.0,6.0,4.0,1.0521808576774618e-08,1.1101137066952524e-16,3.029149432373215e-19,5.503770918536867e-10,0.10396344750572435,2.8477202086488756e-11,1.2
41,7.0,6.0,8.0,8.100604274006862e-09,6.575397518007374e-17,1.3418557601549712e-19,3.663134941760911e-10,0.07880651460299172,9.707701073218616e-12,1.2
42,7.0,6.0,12.0,6.4604078370350976e-09,4.18042116936824e-17,6.734227285789126e-20,2.5950389757745696e-10,0.06124995200001379,3.4733543166929696e-12,1.2
43,7.0,6.0,16.0,5.302442343486614e-09,2.8153373834933734e-17,3.747902893391986e-20,1.9359501267832253e-10,0.049026841362063533,1.3323403369586949e-12,1.2
44,7.0,6.0,20.0,4.446337246816004e-09,1.9792278175485862e-17,2.236326306254185e-20,1.4954351561516083e-10,0.03987298511588235,5.258091890339022e-13,1.2
0,3.0,4.0,4.0,1.116244809397923e-08,1.2577270324236636e-16,1.1724557915858073e-18,1.0827999776439817e-09,0.24771518172252482,2.782104485020459e-10,1.4
1,3.0,4.0,8.0,8.439123251732527e-09,7.171623787432825e-17,4.974366163956686e-19,7.052918661062728e-10,0.2085473839807146,1.391711082104872e-10,1.4
2,3.0,4.0,12.0,6.645333842395267e-09,4.440569135699072e-17,2.4522948010687807e-19,4.952065024884852e-10,0.18006276362046647,7.649775630657036e-11,1.4
3,3.0,4.0,16.0,5.412338565245772e-09,2.942692386208594e-17,1.335151172392787e-19,3.6539720475022615e-10,0.15689831104994567,4.409286809175541e-11,1.4
4,3.0,4.0,20.0,4.5094048455205135e-09,2.0413838004033885e-17,7.910594322999934e-20,2.812577878566198e-10,0.1393433098708638,2.7047354312564777e-11,1.4
5,5.0,4.0,4.0,1.3631645736454336e-08,1.8764034332580574e-16,1.8185778416120564e-18,1.3485465663491404e-09,0.253031848780669,3.5738129731791925e-10,1.4
6,5.0,4.0,8.0,1.0121045709511182e-08,1.0316182481713891e-16,7.262585631241982e-19,8.52208051548563e-10,0.21045919955681935,1.7063483831758824e-10,1.4
7,5.0,4.0,12.0,7.884500198701752e-09,6.251115181094588e-17,3.458084276179134e-19,5.88054782837376e-10,0.18027063203053395,9.10221915635087e-11,1.4
8,5.0,4.0,16.0,6.338946536596995e-09,4.036273199462965e-17,1.804888007946139e-19,4.248397354233875e-10,0.15523976126791952,5.0261493459809235e-11,1.4
9,5.0,4.0,20.0,5.232938973701287e-09,2.7486689480551976e-17,1.0303917807009712e-19,3.2099716209041025e-10,0.13577650581625209,2.9322092659588535e-11,1.4
10,7.0,4.0,4.0,1.293761316237799e-08,1.6866322603029326e-16,1.281391690957039e-18,1.1319857291313521e-09,0.22036270691160975,2.437037352769645e-10,1.4
11,7.0,4.0,8.0,9.70465931543366e-09,9.471073734784598e-17,5.303249192126525e-19,7.282341101683252e-10,0.18174432111680705,1.1431547097557198e-10,1.4
12,7.0,4.0,12.0,7.609275109277906e-09,5.815634769605077e-17,2.552800073744715e-19,5.052524194642431e-10,0.153137365701704,5.826743603287743e-11,1.4
13,7.0,4.0,16.0,6.146140349851146e-09,3.7910622039149926e-17,1.3558083908156078e-19,3.682130349153337e-10,0.13079141174621647,3.119477142120046e-11,1.4
14,7.0,4.0,20.0,5.095643328820731e-09,2.6044259233692918e-17,7.867829913769554e-20,2.8049652250553046e-10,0.11368174912737301,1.7697363413888554e-11,1.4
15,3.0,5.0,4.0,9.828893214381131e-09,9.728143208346792e-17,6.742902637604737e-19,8.211517909378715e-10,0.2084576646485936,1.6192125594792494e-10,1.4
16,3.0,5.0,8.0,7.540809943220958e-09,5.716317962908939e-17,2.993650293093291e-19,5.471426041804175e-10,0.17367265671044507,7.934947612462484e-11,1.4
17,3.0,5.0,12.0,6.021139847543629e-09,3.6407491721496695e-17,1.5336665781897928e-19,3.916205533663667e-10,0.1485146624799488,4.2615619702168815e-11,1.4
18,3.0,5.0,16.0,4.938887906859878e-09,2.44786167152025e-17,8.600295867575668e-20,2.9326261042921355e-10,0.12893475238657034,2.413116419653581e-11,1.4
19,3.0,5.0,20.0,4.142543154860803e-09,1.721219586916685e-17,5.153207928275491e-20,2.270067824598087e-10,0.11280530839799281,1.4083201580959596e-11,1.4
20,5.0,5.0,4.0,1.2038358254941134e-08,1.4600021757988323e-16,1.078148105573879e-18,1.038339109142037e-09,0.2166513785593952,2.1767749441271425e-10,1.4
21,5.0,5.0,8.0,9.082952789897429e-09,8.295334462305647e-17,4.5331323955098015e-19,6.732854072018643e-10,0.17878829076007063,1.0273339511957676e-10,1.4
22,5.0,5.0,12.0,7.155988010887609e-09,5.142935973064364e-17,2.2119531867643663e-19,4.703140638726814e-10,0.15083984093252628,5.2713116623376105e-11,1.4
23,5.0,5.0,16.0,5.810400912595075e-09,3.38800685341848e-17,1.1930976909912223e-19,3.4541246228114327e-10,0.12917604801087876,2.853121819512872e-11,1.4
24,5.0,5.0,20.0,4.8265105356916195e-09,2.336478618313784e-17,6.958223199563631e-20,2.637844422926347e-10,0.1122892140050589,1.620178739480154e-11,1.4
25,7.0,5.0,4.0,1.1644116798577928e-08,1.36415911844347e-16,8.304558254222885e-19,9.112934902775771e-10,0.19203958555433664,1.5708632779247848e-10,1.4
26,7.0,5.0,8.0,8.851659722259613e-09,7.870967156284207e-17,3.5779172416893023e-19,5.981569394138383e-10,0.15711333259947569,7.236395487903838e-11,1.4
27,7.0,5.0,12.0,6.997228889860663e-09,4.9137516783445024e-17,1.7630464634433492e-19,4.198864683987029e-10,0.13113309063607517,3.576147754288064e-11,1.4
