 Nseed      iq         dt[nsec]         dW[Mev/u]           x[cm]            x'[mrad]          y[cm]            y'[mrad]
      0      1       0.52185E-02      -0.47517E-01      -0.10566E+01       0.69316E+01       0.23737E+00       0.10202E+02
      0      1      -0.10488E-01       0.25956E+00       0.12414E+01      -0.97175E+00      -0.38573E+00       0.25958E+02
      0      1       0.69313E-02       0.40734E-01       0.42746E+00       0.56770E+01      -0.56930E-01      -0.30370E+02
      0      1      -0.17810E-01       0.31016E+00      -0.15042E+00      -0.19817E+01      -0.96484E-01       0.21702E+02
      0      1      -0.40712E-02       0.34860E+00       0.11467E+01       0.24788E+01      -0.31946E+00       0.29438E+02
      0      1       0.26045E-01      -0.52087E+00      -0.35120E+00       0.71088E+01       0.20957E+00       0.16733E+02
      0      1       0.17865E-01      -0.52765E+00      -0.47845E+00       0.87524E+01       0.17742E+00      -0.24909E+00
      0      1      -0.77448E-02       0.15652E+00       0.31532E+00       0.37091E+01       0.22572E+00       0.19093E+02
      0      1       0.19067E-01      -0.36650E-01      -0.13248E+00       0.79853E+01       0.24416E+00       0.55999E+01
      0      1      -0.25526E-01       0.39847E+00      -0.20860E+00       0.19517E+01      -0.24165E+00      -0.11969E+01
      0      1      -0.20040E-02       0.53237E+00       0.13299E+01      -0.10608E+01      -0.10375E-01       0.96256E+01
      0      1      -0.98596E-02       0.43869E+00      -0.10230E+01       0.63857E+01       0.11886E+00      -0.22872E+01
      0      1       0.25334E-01      -0.49787E+00      -0.14569E+00       0.45991E+01       0.25966E+00       0.16314E+02
      0      1       0.16765E-01      -0.10714E+00       0.97971E+00       0.19819E+01       0.28053E-01       0.11554E+02
      0      1       0.24061E-01      -0.30055E+00      -0.32043E+00       0.11277E+01       0.14117E+00      -0.36618E+02
      0      1       0.13289E-01      -0.53377E+00       0.37671E+00       0.30561E+01       0.17450E+00      -0.23887E+02
      0      1       0.79651E-02       0.38474E+00       0.19557E+00       0.61287E+01       0.12718E+00      -0.19545E+02
      0      1      -0.11716E-01       0.80790E-01      -0.54776E+00      -0.19331E+01       0.24844E+00      -0.33447E+00
      0      1      -0.60959E-03       0.41118E-01       0.56038E+00       0.42439E+01       0.15539E+00       0.20085E+02
      0      1       0.12876E-01       0.31831E-01       0.10836E+01      -0.95980E+01       0.11185E+00       0.55939E+01
      0      1       0.39219E-01      -0.40738E+00      -0.73753E-02      -0.38788E+00      -0.30124E+00       0.49211E+02
      0      1      -0.26599E-02       0.14836E+00       0.43361E+00       0.14262E+01      -0.51717E+00       0.25789E+02
      0      1      -0.12355E-01       0.39650E+00       0.13193E+01       0.21413E+01       0.10794E+00       0.29806E+01
      0      1      -0.21485E-01       0.40915E+00       0.12182E+01      -0.51511E+01      -0.75273E-01      -0.73681E+00
      0      1       0.27229E-01      -0.44601E+00       0.54409E-01      -0.25590E+01      -0.76352E-01      -0.17365E+02
      0      1       0.30023E-02      -0.62885E+00       0.15232E+00       0.28760E+00      -0.50303E-01       0.12528E+02
      0      1       0.20023E-01      -0.11530E+00      -0.15482E+01       0.13247E+01      -0.43584E-01      -0.10674E+02
      0      1       0.28375E-01      -0.30702E+00       0.81502E+00      -0.31970E+01      -0.15123E+00       0.37663E+02
      0      1       0.14295E-01       0.24990E+00      -0.22374E+00      -0.46765E+01       0.52003E+00      -0.49878E+02
      0      1       0.23163E-01      -0.12236E+00      -0.40676E+00       0.16405E+01      -0.24655E+00       0.35029E+02
      0      1       0.17911E-01       0.21092E-01       0.70230E+00      -0.80423E+01       0.38206E+00      -0.19440E+02
      0      1      -0.25634E-03       0.38921E+00      -0.21487E+00       0.27677E+00       0.20256E+00      -0.44894E+02
      0      1      -0.21777E-02      -0.64988E+00      -0.55023E+00      -0.68009E+01       0.15497E+00       0.28033E+01
      0      1      -0.75096E-02       0.10501E+00       0.10646E+01       0.39165E+01      -0.12238E-01      -0.21586E+02
      0      1       0.26006E-01      -0.23888E+00       0.48644E-01       0.43960E+01      -0.24851E+00      -0.73180E+00
      0      1      -0.22783E-02       0.13598E+00       0.98915E+00      -0.87315E+01       0.27532E+00       0.16314E+02
      0      1       0.13009E-01      -0.10847E-01      -0.47372E+00       0.60188E+01      -0.24845E+00       0.29319E+02
      0      1      -0.56962E-02      -0.66460E+00      -0.64303E+00      -0.69589E+01      -0.10992E+00       0.52908E+01
      0      1       0.30093E-01       0.61416E+00      -0.50097E+00      -0.26452E+01       0.97398E-01       0.15298E+02
      0      1      -0.19857E-01       0.93087E-01       0.37494E+00      -0.19882E+01       0.16427E+00       0.18716E+02
      0      1       0.10513E-01      -0.24264E+00      -0.53326E+00       0.72765E+01      -0.13471E+00       0.17892E+01
      0      1       0.11373E-01      -0.24346E-01      -0.80798E+00       0.31742E+01      -0.13440E+00      -0.50514E+01
      0      1      -0.20908E-01       0.31417E+00      -0.50143E+00       0.20193E+01       0.76862E-01      -0.79859E+01
      0      1       0.34713E-01      -0.10328E+00      -0.41979E-01       0.13025E+02       0.25149E+00      -0.26259E+02
      0      1      -0.51568E-01      -0.74195E+00      -0.17339E+00       0.75946E+01       0.98280E-01       0.76155E+01
      0      1       0.23517E-01      -0.43567E+00       0.11677E+01       0.62475E+00       0.38116E-01      -0.68677E+01
      0      1       0.19814E-01       0.81211E-01       0.30650E+00       0.79989E+01      -0.18228E+00       0.41706E+02
      0      1       0.36835E-01      -0.29217E+00      -0.30932E+00       0.57238E+01      -0.24379E+00      -0.17314E+02
      0      1       0.73623E-02       0.22066E+00       0.55531E+00       0.16212E+01      -0.16467E+00       0.13165E+02
      0      1       0.22828E-01      -0.18843E+00      -0.13352E+01      -0.29620E+01      -0.31197E+00       0.14031E+02
      0      1       0.58327E-02       0.19814E+00      -0.47758E+00      -0.48983E+01       0.88103E-01       0.17930E+02
      0      1       0.87867E-02      -0.51910E+00       0.26996E-01       0.46855E+01      -0.59115E-01       0.45791E+01
      0      1       0.21975E-01      -0.16988E+00      -0.11897E+01       0.37142E+01      -0.16800E+00      -0.11836E+02
      0      1       0.37328E-01      -0.40596E+00      -0.65177E+00       0.50396E+01      -0.27338E+00       0.22864E+02
      0      1      -0.45278E-03       0.17655E+00       0.31383E+00      -0.10922E+01       0.63397E-03      -0.32005E+02
      0      1      -0.22320E-01       0.30606E+00       0.58570E+00      -0.12473E+01       0.33244E+00      -0.20121E+02
      0      1       0.41049E-01      -0.28134E+00       0.30687E+00       0.29236E+01       0.10183E+00      -0.19759E+02
      0      1       0.63240E-03       0.39976E+00      -0.86921E+00      -0.31465E+01      -0.22983E+00      -0.23047E+02
      0      1       0.17165E-01       0.18387E+00       0.40241E+00       0.10987E+01       0.18827E+00      -0.36840E+02
      0      1       0.13925E-01       0.35146E-01       0.31361E+00      -0.54829E+01       0.22833E+00      -0.23529E+02
      0      1       0.98056E-02       0.42123E+00       0.84106E+00      -0.70627E+01       0.44036E-01      -0.17036E+02
      0      1       0.83167E-03       0.47038E+00       0.72481E-01      -0.41784E+01      -0.21736E+00      -0.12507E+02
      0      1       0.22615E-01       0.13796E+00      -0.68359E+00       0.81143E+01       0.27303E+00      -0.42476E+02
      0      1      -0.13396E-01      -0.66340E+00      -0.13743E+01      -0.78130E+00       0.63365E-01      -0.74762E+01
      0      1       0.30559E-01      -0.32625E+00       0.14852E+01      -0.56077E+01       0.96050E-02       0.17202E+02
      0      1       0.29123E-01       0.59926E-01      -0.10740E+01      -0.43474E+01      -0.34046E+00       0.48161E+02
      0      1       0.17359E-02       0.69445E-01       0.82111E+00      -0.92080E+01       0.32649E-01       0.17833E+02
      0      1      -0.16297E-01       0.20734E+00       0.98060E+00       0.65800E+01       0.18551E+00       0.33752E+01
      0      1       0.23994E-01      -0.48819E+00      -0.61938E+00       0.86856E+00      -0.53376E-01      -0.41921E+02
      0      1       0.41964E-02       0.78043E-01       0.44492E+00      -0.47690E+00       0.35346E+00      -0.14393E+01
      0      1       0.26699E-01      -0.15438E+00      -0.51339E+00      -0.27233E+01       0.11553E+00      -0.18446E+02
      0      1       0.18606E-01      -0.54102E+00       0.56802E+00      -0.71752E+01       0.12276E-02       0.87332E+01
      0      1       0.45507E-02       0.77203E-01      -0.19040E-01       0.79131E+01       0.34221E+00      -0.28807E+02
      0      1      -0.79816E-02       0.36992E+00      -0.10239E+01      -0.43182E+01      -0.18971E+00      -0.24414E+02
      0      1       0.73228E-02       0.22124E-01       0.10066E+00      -0.13514E+01       0.26202E+00       0.14075E+02
      0      1      -0.78464E-02       0.20592E+00      -0.86121E+00       0.68666E+01      -0.33602E-01       0.21498E+02
      0      1      -0.21762E-01      -0.70957E+00      -0.70984E+00       0.39606E+01       0.18487E+00       0.92867E+00
      0      1       0.39615E-01      -0.34945E+00       0.28549E+00      -0.13223E+01       0.12226E+00       0.38642E+02
      0      1       0.32923E-01      -0.21358E+00      -0.76592E+00       0.49366E+01       0.26514E+00       0.27426E+02
      0      1       0.22453E-01       0.36168E+00       0.52314E+00      -0.70949E+01      -0.32157E+00       0.51160E+02
      0      1       0.15420E-01      -0.40245E-02      -0.20096E+00       0.56338E+01      -0.20484E+00      -0.31887E+02
      0      1      -0.26104E-02      -0.61662E+00       0.46393E+00       0.10223E+01      -0.18892E+00       0.91380E+01
      0      1       0.42327E-02       0.99234E-01      -0.35695E+00       0.85490E+01       0.16811E+00       0.77212E+01
      0      1       0.31205E-01      -0.46423E+00       0.26979E+00      -0.58292E+01       0.16604E+00      -0.10757E+02
      0      1       0.18923E-01      -0.15952E+00      -0.36570E+00       0.90811E+01      -0.31882E+00       0.94756E+01
      0      1       0.35241E-01       0.60117E+00       0.69312E+00      -0.54985E+01      -0.36333E-01       0.35938E+02
      0      1       0.90551E-02       0.27495E-01      -0.75100E+00      -0.85382E+01       0.26199E+00      -0.16247E+02
      0      1       0.30735E-01      -0.42872E-01       0.21664E+00      -0.55637E+01      -0.27522E+00       0.23834E+02
      0      1       0.19409E-01       0.53116E+00      -0.11877E+01       0.26806E+01       0.96243E-02      -0.20025E+02
      0      1       0.36465E-01      -0.21346E+00      -0.51479E+00      -0.57618E+01      -0.23874E-01      -0.32263E+02
      0      1       0.20865E-01      -0.19317E+00      -0.16422E+01      -0.29401E+01      -0.24036E-02       0.21543E+02
      0      1       0.67613E-02       0.53029E+00      -0.28145E+00      -0.23236E+01      -0.15102E-01       0.32810E+02
      0      1       0.14676E-01      -0.58485E+00       0.12836E+00       0.65295E+01      -0.10219E+00      -0.61850E+01
      0      1      -0.54512E-02       0.36712E+00      -0.11657E+01      -0.75056E+01      -0.18532E-01      -0.83409E+01
      0      1      -0.58727E-02       0.23525E+00       0.78321E+00       0.58259E+01      -0.14794E+00       0.34826E+02
      0      1       0.23177E-01      -0.13433E+00      -0.16898E+01       0.10062E+02       0.17563E+00      -0.15332E+02
      0      1       0.26438E-01       0.60906E+00      -0.90594E-01       0.34969E+01       0.78035E-01      -0.27154E+02
      0      1       0.31291E-02       0.58037E-01       0.17321E+00       0.58067E+01       0.88000E-01      -0.22387E+02
      0      1       0.34643E-02       0.35685E+00      -0.12082E+00      -0.90111E+01      -0.11509E+00       0.12197E+02
      0      1       0.23379E-01      -0.17653E+00       0.41670E+00       0.47188E+01      -0.85330E-01      -0.48691E+01
      0      1       0.18774E-01      -0.23522E-02       0.13923E+01      -0.45815E+01       0.41223E+00      -0.31497E+02
      0      1       0.18867E-01       0.68949E-01       0.66038E-01       0.94999E+01       0.26786E-01      -0.29236E+02
      0      1      -0.15899E-01       0.20168E+00      -0.13521E+01      -0.60891E+01       0.77930E-01       0.25139E-01
      0      1       0.30598E-01      -0.44487E+00       0.11780E+01      -0.44952E+01      -0.16251E-01       0.45407E+01
      0      1      -0.37891E-02       0.17528E-02       0.96029E+00      -0.16043E-03       0.26538E+00       0.89694E+01
      0      1       0.31437E-01       0.68442E-01      -0.86921E+00       0.87075E+01      -0.40241E+00       0.44735E+02
      0      1      -0.57455E-02       0.35459E-01      -0.49536E+00       0.33531E+01      -0.38554E+00       0.40885E+01
      0      1       0.13901E-01       0.29177E-01      -0.10634E+01       0.12442E+02       0.59656E-01       0.23194E+02
      0      1       0.40127E-01      -0.19621E+00      -0.84893E-01       0.39056E+01      -0.99429E-01      -0.35174E+02
      0      1       0.32595E-01      -0.31198E+00      -0.84097E+00       0.46753E+01      -0.11313E+00      -0.24607E+02
      0      1       0.23498E-01      -0.24922E+00      -0.22465E+00      -0.29939E+01      -0.25449E+00      -0.25553E+02
      0      1      -0.76697E-01      -0.77265E+00       0.66570E+00       0.14631E+01       0.10381E+00      -0.75492E+01
      0      1      -0.16390E-01       0.12796E+00      -0.98787E+00      -0.33326E-01       0.16659E+00      -0.23678E+02
      0      1      -0.85264E-02       0.22503E+00      -0.96131E+00       0.13718E+01      -0.16807E-01       0.12074E+02
      0      1       0.15274E-01      -0.18633E+00      -0.11103E+01       0.14622E+01      -0.34123E+00       0.84461E+01
      0      1      -0.13197E-01       0.25442E+00       0.12045E+01       0.87632E+01       0.75177E-01       0.60622E+01
      0      1       0.21077E-02      -0.60171E+00      -0.12558E+01      -0.35058E+01      -0.17764E-01       0.11243E+02
      0      1       0.19874E-01      -0.34938E+00      -0.66717E+00      -0.76932E+01      -0.26086E-01      -0.55369E+01
      0      1      -0.22022E-01      -0.68869E+00       0.94500E+00       0.75502E+00       0.48782E-01       0.16972E+02
      0      1       0.87871E-02       0.96718E-01      -0.73062E+00      -0.83192E+01       0.31366E+00      -0.15528E+02
      0      1       0.48275E-02       0.10240E+00       0.48306E+00      -0.14862E+02      -0.13077E+00      -0.10674E+02
      0      1      -0.14345E-01      -0.68475E+00       0.84001E+00      -0.22335E+01       0.16816E+00       0.26138E+02
      0      1      -0.14955E-01       0.32588E+00       0.81375E-01      -0.61901E+01      -0.43205E+00       0.23948E+02
      0      1      -0.25037E-01       0.28668E+00      -0.35152E+00      -0.30063E+01       0.22691E+00      -0.17364E+02
      0      1      -0.80667E-02       0.32302E+00      -0.15041E+01      -0.12412E+01      -0.16870E-01      -0.29843E+02
      0      1      -0.16303E-01       0.30296E+00       0.83956E+00       0.77880E+01       0.45719E-01      -0.49119E+01
      0      1       0.26113E-01      -0.15722E+00      -0.12682E+01      -0.50964E+01       0.19671E+00       0.20190E+02
      0      1      -0.15263E-01       0.20657E+00      -0.54181E+00       0.63379E+01       0.65153E-01       0.14884E+02
      0      1       0.11197E-01      -0.17750E+00       0.14738E+01       0.35095E+01      -0.16457E+00       0.10033E+01
      0      1       0.36603E-01      -0.34276E+00       0.12186E+00      -0.48076E+01       0.12108E+00      -0.46853E+02
      0      1       0.14529E-01       0.44062E+00       0.44623E+00      -0.52332E+00       0.66345E-01      -0.21701E+02
      0      1      -0.19689E-01       0.25303E+00      -0.90970E+00       0.36390E+01      -0.70162E-01       0.16761E+02
      0      1      -0.20335E-01       0.23446E+00       0.82504E+00       0.52167E+01      -0.17772E+00       0.35988E+00
      0      1       0.21419E-01      -0.38298E+00       0.13178E+01       0.56553E-01      -0.14815E+00       0.22183E+02
      0      1       0.28461E-01      -0.69429E-01       0.89437E-01       0.19594E+01      -0.43608E+00       0.36418E+02
      0      1      -0.76929E-02      -0.64381E+00       0.24478E+00      -0.23208E+01      -0.23215E+00      -0.19366E+02
      0      1       0.75218E-02       0.14677E+00      -0.34847E-01       0.71004E+01       0.19333E+00      -0.22980E+02
      0      1      -0.10373E-01       0.31478E+00      -0.15077E+01      -0.16872E+00      -0.14441E+00       0.32279E+02
      0      1       0.21453E-01      -0.35142E+00      -0.62659E+00       0.64926E+01      -0.21266E+00       0.15236E+02
      0      1       0.19352E-01      -0.76300E-01       0.10469E+01       0.80612E+01      -0.12274E+00       0.25414E+02
      0      1       0.34579E-01      -0.28387E+00      -0.87669E+00      -0.44347E+01       0.11080E+00      -0.33376E+01
      0      1      -0.28419E-02       0.27705E+00      -0.19481E+00       0.12668E+02       0.18472E-01      -0.26827E+02
      0      1       0.25664E-01      -0.33961E+00       0.55110E+00      -0.54918E+01      -0.12189E-01      -0.19227E+02
      0      1      -0.40794E-02       0.12810E+00      -0.12043E+01       0.58499E+01       0.26638E+00      -0.25597E+02
      0      1      -0.24404E-03      -0.15663E+00       0.55014E+00       0.16761E+01      -0.70309E-01       0.87374E+01
      0      1       0.60706E-02       0.32373E+00      -0.41931E+00       0.13000E+02       0.99272E-01      -0.21512E+02
      0      1      -0.66694E-02       0.95590E-01       0.73816E+00      -0.71608E+01       0.17326E+00      -0.90329E+01
      0      1      -0.12897E-02       0.27368E+00       0.23012E+00      -0.76923E+01       0.37408E+00      -0.27267E+02
      0      1      -0.98659E-02       0.79206E-01      -0.10359E+00       0.51646E+01      -0.79230E-01       0.19698E+02
      0      1       0.23190E-01      -0.36379E+00      -0.23427E+00       0.33499E+01      -0.13813E+00       0.18780E+02
      0      1       0.44099E-02       0.48638E-01      -0.57912E+00       0.90075E+01       0.16407E+00      -0.16415E+00
      0      1       0.89692E-03       0.23355E+00       0.65691E-01      -0.15233E+01      -0.26340E+00      -0.14286E+02
      0      1       0.32351E-02       0.23725E+00      -0.60785E+00       0.17581E+01      -0.50821E+00       0.32688E+02
      0      1       0.13306E-01       0.28309E-01      -0.64416E+00       0.94920E+01       0.19627E+00       0.88566E+01
      0      1      -0.13267E-01       0.64782E-01      -0.37344E+00       0.37036E+01      -0.22697E+00      -0.10486E+02
      0      1      -0.40900E-02       0.31265E+00      -0.46332E+00       0.25652E+01      -0.14286E+00       0.47336E+02
      0      1       0.21327E-01      -0.36186E+00      -0.30065E+00       0.96584E+01      -0.12083E+00       0.10633E+02
      0      1       0.62165E-02      -0.36492E-01       0.19762E+01      -0.29678E+01      -0.23843E-01      -0.12806E+02
      0      1      -0.11198E-01       0.19878E+00       0.37663E+00      -0.20469E+01      -0.92766E-01       0.35617E+02
      0      1       0.23457E-02       0.80608E-01       0.12970E+01      -0.32417E+01      -0.99301E-01       0.32281E+02
      0      1       0.34513E-01      -0.28652E+00      -0.82636E+00       0.49952E+01       0.27311E+00      -0.37125E+02
      0      1      -0.10310E-01       0.27800E+00      -0.61189E+00      -0.20257E+01      -0.92859E-01      -0.23321E+01
      0      1       0.37253E-02       0.29118E+00      -0.39040E+00      -0.51784E+01       0.19483E+00      -0.90001E+01
      0      1       0.61506E-02      -0.61758E+00      -0.35217E+00       0.66747E+01      -0.11239E+00       0.27318E+02
      0      1      -0.11213E-01       0.30215E+00       0.80022E+00       0.90551E+00       0.26840E+00      -0.23076E+02
      0      1      -0.59267E-02       0.21296E+00      -0.12972E+01       0.40961E+01       0.24475E+00       0.86873E+01
      0      1      -0.78273E-02       0.92155E-01      -0.10509E+01      -0.18671E+01       0.16863E+00       0.16033E+02
      0      1      -0.20060E-01       0.35544E+00      -0.60411E+00       0.35830E+01       0.29860E+00      -0.27269E+02
      0      1      -0.98411E-02      -0.62934E+00       0.18534E+00      -0.70735E+01       0.19169E-01       0.22634E+01
      0      1       0.18001E-01       0.85373E-02      -0.20385E+00       0.25896E+01       0.18939E+00       0.29753E+02
      0      1       0.13668E-01       0.97182E-01      -0.43409E+00      -0.16211E+01      -0.24798E+00       0.16542E+02
      0      1       0.37872E-01      -0.23979E+00      -0.21084E+00       0.65420E+01      -0.15027E+00       0.18188E+02
      0      1      -0.41241E-01      -0.75184E+00      -0.50270E+00      -0.44415E+01      -0.35871E-01      -0.45465E+01
      0      1      -0.81099E-02       0.20976E+00       0.12922E+01      -0.44556E+01      -0.21831E+00       0.24359E+02
      0      1       0.18016E-01      -0.52667E+00       0.60423E+00       0.98883E+01      -0.97122E-01      -0.46449E+01
      0      1       0.48660E-02      -0.22237E+00       0.41589E+00       0.38848E+01       0.18352E-02      -0.10436E+01
      0      1       0.12959E-01       0.33555E+00      -0.12631E+01      -0.33554E+01       0.30533E+00      -0.43208E+02
      0      1       0.16305E-01      -0.19523E+00      -0.13457E+01       0.53222E+01       0.28342E+00      -0.11015E+02
      0      1      -0.54817E-02       0.22008E+00       0.61982E+00      -0.14498E+01       0.22499E+00       0.20144E+02
      0      1       0.42120E-01       0.10321E-01      -0.11880E+00       0.62312E+01      -0.29047E+00       0.54342E+02
      0      1       0.19436E-01      -0.73699E-01       0.32017E+00      -0.36125E+01      -0.22889E+00      -0.23530E+02
      0      1       0.39427E-02       0.26481E+00       0.32509E-01       0.65787E+01       0.38677E-01      -0.18154E+02
      0      1       0.12895E-01      -0.15696E+00      -0.30615E-01      -0.75613E+01      -0.19288E-01       0.10759E+02
      0      1       0.28360E-01       0.37180E-01       0.10911E+01      -0.30463E+01      -0.13503E+00       0.31061E+02
      0      1       0.20524E-01       0.58555E+00       0.24121E+00      -0.59915E+01       0.14133E+00      -0.34451E+01
      0      1       0.10131E-01      -0.22678E+00       0.76763E+00       0.45646E+01      -0.29162E+00      -0.16694E+01
      0      1      -0.85616E-02       0.39886E+00      -0.13489E+01      -0.29780E+01       0.91652E-01      -0.26602E+02
      0      1       0.38542E-01      -0.77386E-01       0.24033E-01       0.85981E+01      -0.21426E+00       0.36579E+02
      0      1       0.28766E-01      -0.18255E+00      -0.42286E+00       0.11224E+02      -0.17535E+00       0.58490E+00
      0      1      -0.11301E-01       0.29676E+00      -0.80026E+00      -0.11134E+02       0.12192E+00      -0.15594E+02
      0      1      -0.11310E-01       0.17119E+00      -0.77055E-01      -0.49140E+01      -0.41193E+00       0.12337E+02
      0      1       0.25308E-01      -0.18312E+00      -0.11735E+01       0.10370E+02       0.25488E+00       0.53434E+01
      0      1       0.18328E-01      -0.51055E+00      -0.42328E+00       0.20099E+01       0.13117E+00       0.20616E+02
      0      1       0.24226E-01      -0.56199E-01       0.81110E+00      -0.14288E+02       0.44727E-01      -0.19485E+01
      0      1       0.15732E-01       0.52362E+00      -0.44909E+00       0.26356E+01       0.21518E+00      -0.43364E+01
      0      1      -0.28974E-02       0.47305E+00       0.63476E+00      -0.60135E+01       0.18179E+00      -0.38872E+00
      0      1       0.11602E-01      -0.28917E+00      -0.10631E+01       0.31111E+01       0.70626E-01      -0.12230E+01
      0      1       0.45469E-02       0.28795E-01       0.10232E+01      -0.37890E+00       0.46636E+00      -0.16498E+02
      0      1      -0.30310E-02       0.99183E-01      -0.18112E+01       0.33803E+01      -0.19098E+00      -0.10102E+01
      0      1       0.34557E-02       0.14955E+00      -0.64596E+00       0.65656E+01      -0.13181E+00      -0.21208E+02
      0      1       0.16099E-01       0.11870E+00      -0.45596E+00      -0.11826E+00       0.14445E+00      -0.35709E+02
      0      1       0.93844E-02      -0.65199E-01      -0.13301E-01      -0.41647E+01       0.33064E-02      -0.25982E+02
      0      1       0.17044E-01       0.15347E+00      -0.12691E-02      -0.12072E+02      -0.13435E+00       0.22658E+02
      0      1       0.41806E-02       0.14694E+00       0.10164E+01       0.64926E+00       0.29209E+00      -0.40705E+02
      0      1       0.34047E-01      -0.30248E+00      -0.29857E+00       0.26415E+01       0.86806E-01      -0.40207E+02
      0      1      -0.11824E-01       0.18326E+00       0.66265E+00       0.52785E+00      -0.40180E+00       0.31066E+02
      0      1      -0.85242E-02       0.36778E+00      -0.20771E+00      -0.35375E+01      -0.21342E-01       0.33604E+02
      0      1      -0.92496E-02       0.20102E+00       0.76304E+00      -0.34402E+01      -0.32880E+00      -0.20403E+02
      0      1       0.28060E-01      -0.85957E-01       0.54614E+00       0.39137E+01      -0.11221E-01       0.32021E+02
      0      1       0.26757E-01      -0.45778E+00       0.83311E+00      -0.64531E+01       0.21787E+00      -0.23850E+02
      0      1       0.18976E-01      -0.45927E+00      -0.12929E+01       0.28072E+01       0.23945E-01      -0.11017E+02
      0      1       0.38644E-01       0.65410E+00      -0.87436E-01       0.72292E+01      -0.40514E-01      -0.62185E+01
      0      1       0.24640E-01      -0.20182E-01      -0.12092E+01       0.12253E+02       0.23856E+00      -0.16362E+02
      0      1       0.69084E-02       0.43705E-01      -0.91571E+00       0.35942E+01       0.13340E+00       0.24434E+02
      0      1       0.84798E-02       0.24764E+00      -0.11555E+01      -0.68057E+01       0.13283E+00      -0.29221E+02
      0      1       0.36985E-02       0.79087E-01      -0.12180E+00       0.25414E+01      -0.38774E+00       0.38417E+02
      0      1       0.46113E-01      -0.24878E+00      -0.68814E+00      -0.21555E+01       0.12653E-01       0.35097E+02
      0      1       0.25671E-01      -0.10048E+00       0.23080E+00      -0.89718E+01       0.33863E+00      -0.24514E+02
      0      1       0.84200E-02      -0.48454E+00      -0.36611E+00       0.29503E+01      -0.15636E+00      -0.12590E+02
      0      1       0.17067E-01      -0.17398E+00       0.92206E+00       0.46394E+01       0.25093E+00      -0.28005E+02
      0      1       0.40630E-01      -0.29723E+00       0.10806E+00       0.73232E+01      -0.24682E+00       0.33383E+02
      0      1      -0.15095E-01       0.38603E+00       0.98217E+00       0.65165E-01      -0.41796E-01       0.18259E+02
      0      1       0.97121E-02       0.58481E-01       0.65303E-01       0.95906E+01      -0.65947E-01      -0.32951E+02
      0      1       0.15514E-01      -0.20274E+00      -0.68065E+00       0.66207E+01       0.14410E+00       0.12619E+02
      0      1       0.31567E-01      -0.28768E+00       0.88036E+00       0.40767E+01      -0.16095E+00      -0.97752E+01
      0      1      -0.12700E-01       0.15093E+00       0.72936E+00      -0.68244E+01      -0.17466E+00      -0.55823E+01
      0      1      -0.18783E-01       0.24502E+00      -0.77905E+00       0.11098E+02      -0.19682E+00       0.80145E+01
      0      1      -0.13537E-01       0.10360E+00      -0.53019E+00      -0.12770E+01       0.34638E-01      -0.10255E+02
      0      1       0.29397E-01       0.16939E+00       0.79296E+00       0.24635E+01      -0.50236E+00       0.48700E+02
      0      1       0.39093E-01      -0.14299E-01      -0.72880E+00      -0.54216E+00      -0.23866E+00       0.41371E+02
      0      1      -0.58176E-02       0.24320E+00      -0.18894E+00       0.93511E+01      -0.35354E+00       0.21272E+02
      0      1       0.26765E-01      -0.15113E+00       0.80463E+00      -0.12206E+02       0.11157E+00      -0.20405E+02
      0      1      -0.33255E-02       0.10956E-01       0.11025E+01      -0.98537E+01       0.19938E+00      -0.11618E+01
      0      1       0.29369E-01      -0.20503E+00      -0.13310E+01       0.41534E+01      -0.11325E+00      -0.32823E+01
      0      1       0.17733E-01      -0.17612E+00      -0.12353E+01      -0.17414E+01      -0.12127E+00      -0.86453E+01
      0      1      -0.67620E-02      -0.35985E-01       0.42247E+00      -0.32198E+01      -0.14886E+00      -0.20337E+02
      0      1       0.38099E-02      -0.19633E+00       0.11264E+01      -0.51912E+00      -0.19527E-01       0.82024E+00
      0      1       0.85436E-02      -0.30273E+00      -0.21008E+00       0.63453E+01       0.15667E-01      -0.61244E+00
      0      1       0.13385E-01       0.38704E+00      -0.35483E+00       0.32513E+01      -0.89038E-01       0.37173E+02
      0      1      -0.85390E-02       0.29416E+00      -0.91110E+00       0.66933E+01      -0.15918E+00       0.21685E+02
      0      1      -0.58862E-02       0.26437E+00      -0.75098E+00       0.11974E+01       0.30794E+00       0.12965E+02
      0      1       0.23426E-01      -0.22434E+00       0.50227E+00       0.45294E+00       0.19278E+00      -0.80633E+01
      0      1       0.16917E-01       0.31245E-01      -0.11608E+01       0.89771E+00      -0.40665E+00       0.40956E+02
      0      1       0.11458E-01      -0.15160E+00       0.16378E+01      -0.99317E+00      -0.21777E+00       0.13673E+02
      0      1       0.72200E-02       0.65995E-01      -0.17772E+01       0.21325E+01       0.76716E-02      -0.30504E+02
      0      1       0.36734E-01      -0.40505E+00      -0.78832E+00       0.29854E+01       0.39809E-01       0.14781E+02
      0      1      -0.64407E-01      -0.77200E+00      -0.33053E+00      -0.10699E+01       0.22350E+00       0.78277E+01
      0      1       0.13319E-01      -0.57090E+00      -0.65009E+00       0.42114E+01      -0.15826E+00      -0.17068E+02
      0      1      -0.49603E-02       0.42043E+00       0.36054E+00      -0.70302E+01      -0.64468E-01      -0.23796E+02
