3.477445275457895658e-03 1.064897796183420371e-08
1.833586489793069063e-03 1.015244134087576415e-08
5.894296104654133924e-04 8.986882067708981647e-09
1.077418114028180063e-04 7.710615832450320556e-09
6.953807961656819118e-05 6.907084699126267260e-09
1.705955718135545923e-03 9.496638668693637035e-09
9.623452830694424276e-04 9.217216045487730715e-09
3.378103806317644627e-04 8.325135555745703537e-09
7.119204337975680987e-05 7.278145255193105102e-09
4.036571902546072358e-05 6.794138020199602136e-09
1.952346218807669967e-05 6.291588411356364792e-09
2.571661473620469193e-06 4.329942358578951900e-09
2.822153349035116891e-05 6.312126039230344357e-09
8.136517782018891658e-06 5.791287507001165089e-09
4.564478854922376355e-06 5.252983708848436761e-09
2.653535854824703384e-06 4.789662642325354789e-09
9.015580448716267933e-07 4.034448496880232690e-09
3.492495177857017554e-07 3.455845019350892305e-09
