2.104591997012535964e-01 1.012104571083110438e-08
1.817443211391355229e-01 9.704659315433764637e-09
1.408166499836713270e-01 8.655985386165593049e-09
9.698966453103118057e-02 7.483611129375924320e-09
8.823220629591214947e-02 6.713793659104241982e-09
1.787882907600706339e-01 9.082952789897428953e-09
1.571133325994756857e-01 8.851659722259613425e-09
1.244928019160638638e-01 8.041764486364171970e-09
8.868043289627271231e-02 7.073927377321145504e-09
7.850161502305195993e-02 6.615041879042572809e-09
6.723250248070508639e-02 6.137705603094605651e-09
4.387333171583673169e-02 4.241874682598064410e-09
7.272004021967976017e-02 6.151870447629015312e-09
5.586373819472939539e-02 5.661008730395685160e-09
4.947031124733387158e-02 5.140778737441159247e-09
4.416140528146665634e-02 4.691989353674222798e-09
3.527917881769069425e-02 3.958996649183000166e-09
2.900245331305193949e-02 3.395613207024264122e-09
