,Diameter,FWHM,dist,EY,EY2,VY,sigmaY,Pmiss,EL,sigma_b
50,3.0,6.0,8.0,7.000621923379169e-09,4.901630553983412e-17,7.59822573705709e-21,8.716780218094919e-11,0.0006060367190159523,8.604758841022966e-25,0.6
51,3.0,6.0,10.0,6.24986302265127e-09,3.9066144294706905e-17,5.356492803236251e-21,7.318806462283486e-11,0.00040379032190567286,1.304371711534972e-26,0.6
52,3.0,6.0,12.0,5.615239948300367e-09,3.1534786833412996e-17,3.8671564246860205e-21,6.218646496373644e-11,0.0002733155632713531,0.0,0.6
53,3.0,6.0,16.0,4.634629125503675e-09,2.1481959466005186e-17,2.172335038230238e-21,4.6608315118981056e-11,0.00013243135017284953,0.0,0.6
54,3.0,6.0,20.0,3.9037833353192185e-09,1.5240846793896536e-17,1.3224647804936251e-21,3.636570885454627e-11,7.094772171609665e-05,0.0,0.6
55,5.0,6.0,8.0,8.431842167773788e-09,7.110762512956221e-17,1.166278731404583e-20,1.0799438556724062e-10,0.0007248928136794855,5.756155707985091e-24,0.6
56,5.0,6.0,10.0,7.485668998766772e-09,5.60433444222648e-17,8.104063166878684e-21,9.002257031921874e-11,0.00048287934261501993,9.717373980593925e-26,0.6
57,5.0,6.0,12.0,6.68749189579483e-09,4.472825492772949e-17,5.707071407964498e-21,7.554516138022672e-11,0.00031472093262668036,1.0042158858843745e-27,0.6
58,5.0,6.0,16.0,5.468484682052358e-09,2.990746731760528e-17,3.142599763998172e-21,5.605889549391936e-11,0.00015377309422802952,0.0,0.6
59,5.0,6.0,20.0,4.564717972361869e-09,2.0838495312201474e-17,1.8451449980183636e-21,4.2955151006815973e-11,7.725273237091916e-05,0.0,0.6
60,7.0,6.0,8.0,8.301831131243503e-09,6.893008928334985e-17,9.689151666063307e-21,9.843348853953773e-11,0.00043924648602322683,4.12068281790511e-26,0.6
61,7.0,6.0,10.0,7.3798468774312486e-09,5.4468889726356906e-17,6.7497920251535096e-21,8.215711792141634e-11,0.00028373842620134485,0.0,0.6
62,7.0,6.0,12.0,6.602412805404925e-09,4.359663945267372e-17,4.784599698790385e-21,6.9170800911876e-11,0.00018156601169012026,0.0,0.6
63,7.0,6.0,16.0,5.408084365450269e-09,2.9250008372859375e-17,2.631869031737939e-21,5.1301744919037e-11,8.260415281353583e-05,0.0,0.6
64,7.0,6.0,20.0,4.52776067137939e-09,2.0502172715228715e-17,1.5560179387693628e-21,3.94463932289045e-11,3.954455871947852e-05,0.0,0.6
65,9.0,6.0,8.0,7.631222236264872e-09,5.824181618591294e-17,6.263366649511814e-21,7.914143446710967e-11,0.00016808090694805082,0.0,0.6
66,9.0,6.0,10.0,6.821953026209139e-09,4.654348317200513e-17,4.440080201104966e-21,6.663392680238022e-11,0.00010496912218420819,0.0,0.6
67,9.0,6.0,12.0,6.14130086332543e-09,3.7718801271069414e-17,3.2249771877436814e-21,5.678888260693004e-11,6.664427308133434e-05,0.0,0.6
68,9.0,6.0,16.0,5.066169462784142e-09,2.5667888994586377e-17,1.81596893981996e-21,4.261418707214723e-11,2.8666007647174994e-05,0.0,0.6
69,9.0,6.0,20.0,4.260342027481905e-09,1.8151597020953025e-17,1.0828298243953895e-21,3.290637969141226e-11,1.2526935235846813e-05,0.0,0.6
70,11.0,6.0,8.0,6.794138020199602e-09,4.6163831091260036e-17,3.519653738264283e-21,5.932666970481558e-11,4.0365719025460724e-05,0.0,0.6
71,11.0,6.0,10.0,6.119604094616163e-09,3.745211176805612e-17,2.557493213209533e-21,5.057166413328251e-11,2.4272150987800663e-05,0.0,0.6
72,11.0,6.0,12.0,5.542545917882454e-09,3.072171390302929e-17,1.8986511938375286e-21,4.3573514820789114e-11,1.4955345005398353e-05,0.0,0.6
73,11.0,6.0,16.0,4.619145442243937e-09,2.133760557423593e-17,1.1009576329957938e-21,3.318068162343555e-11,5.8612944093088516e-06,0.0,0.6
74,11.0,6.0,20.0,3.9151794242606796e-09,1.5329305923406876e-17,6.759992526895805e-22,2.5999985628641806e-11,2.421971468569432e-06,0.0,0.6
75,3.0,7.0,8.0,6.227450358038325e-09,3.8785532258276657e-17,4.394296444994557e-21,6.628948970232428e-11,0.00020461446947690808,0.0,0.6
76,3.0,7.0,10.0,5.597667160156393e-09,3.133707056065262e-17,3.1929247592870076e-21,5.65059710056115e-11,0.000136411776863906,0.0,0.6
77,3.0,7.0,12.0,5.053315018357069e-09,2.5538315316307637e-17,2.3226415545268092e-21,4.819379165957799e-11,8.635358283265476e-05,0.0,0.6
78,3.0,7.0,16.0,4.2027375408608565e-09,1.7664350627913386e-17,1.347790552226389e-21,3.671226705375724e-11,4.0502404482279504e-05,0.0,0.6
79,3.0,7.0,20.0,3.561020844284969e-09,1.2681694650648155e-17,8.251972161208549e-22,2.8726246119548144e-11,1.926002932793101e-05,0.0,0.6
80,5.0,7.0,8.0,7.494722587887715e-09,5.617779544581909e-17,6.928776424767025e-21,8.323927213020922e-11,0.000278990105302936,0.0,0.6
81,5.0,7.0,10.0,6.690322780224561e-09,4.476529888866635e-17,4.879985074649607e-21,6.985688995832556e-11,0.00017700699011875194,0.0,0.6
82,5.0,7.0,12.0,6.0202239626041345e-09,3.624662989892476e-17,3.533339011731496e-21,5.944189609805104e-11,0.00011449818956032177,0.0,0.6
83,5.0,7.0,16.0,4.958137468449268e-09,2.458509474762369e-17,1.9675915831736286e-21,4.435754257365514e-11,5.007541068225554e-05,0.0,0.6
84,5.0,7.0,20.0,4.171970505084526e-09,1.7406524613434946e-17,1.1867181397102836e-21,3.4448775590872364e-11,2.4086723154336874e-05,0.0,0.6
85,7.0,7.0,8.0,7.44901528509724e-09,5.549388048789739e-17,6.0517702850824455e-21,7.779312492169501e-11,0.00017725507168896672,0.0,0.6
86,7.0,7.0,10.0,6.663894999970632e-09,4.4411797167778786e-17,4.300597145194259e-21,6.557893827437479e-11,0.000111488739823205,0.0,0.6
87,7.0,7.0,12.0,5.9989974905394994e-09,3.5991087861744274e-17,3.116970245062394e-21,5.582983293063301e-11,7.037157183548658e-05,0.0,0.6
88,7.0,7.0,16.0,4.949658549336409e-09,2.450085805449696e-17,1.7382994779514414e-21,4.169291879865742e-11,2.9044933896055796e-05,0.0,0.6
89,7.0,7.0,20.0,4.167213076365085e-09,1.7366702089893185e-17,1.0372660650253679e-21,3.2206615237018745e-11,1.260404349381656e-05,0.0,0.6
90,9.0,7.0,8.0,6.951747064853962e-09,4.8331015538430826e-17,4.228284725144773e-21,6.502526220742806e-11,7.344662777928449e-05,0.0,0.6
91,9.0,7.0,10.0,6.242612312620628e-09,3.897324308514918e-17,3.03459946651475e-21,5.508719875356479e-11,4.4348767093959726e-05,0.0,0.6
92,9.0,7.0,12.0,5.644817356287903e-09,3.186618923390769e-17,2.226248058539133e-21,4.718313319968411e-11,2.7026206810137522e-05,0.0,0.6
93,9.0,7.0,16.0,4.688083381595044e-09,2.1979403475213324e-17,1.277682425700141e-21,3.57446838802659e-11,1.0982229083905275e-05,0.0,0.6
94,9.0,7.0,20.0,3.966398276201586e-09,1.5733092916436414e-17,7.776309814988821e-22,2.7886035600258458e-11,4.632433180128654e-06,0.0,0.6
95,11.0,7.0,8.0,6.291588411356365e-09,3.958666787272909e-17,2.5831348153804784e-21,5.082454933770174e-11,1.95234621880767e-05,0.0,0.6
96,11.0,7.0,10.0,5.683597673874377e-09,3.230517126766195e-17,1.8887491917246317e-21,4.3459742195791173e-11,1.1309452107134842e-05,0.0,0.6
97,11.0,7.0,12.0,5.165840595367613e-09,2.668732207401869e-17,1.4130172706786094e-21,3.759012198275778e-11,6.7359330476559485e-06,0.0,0.6
98,11.0,7.0,16.0,4.329942358578952e-09,1.8749236192734493e-17,8.353641182357113e-22,2.8902666282467978e-11,2.571661473620469e-06,0.0,0.6
99,11.0,7.0,20.0,3.6870252436906923e-09,1.359467259248742e-17,5.174448750108918e-22,2.2747414688506732e-11,9.932993879366089e-07,0.0,0.6
100,3.0,8.0,8.0,5.550878594499177e-09,3.0814853857539586e-17,2.6006866704340272e-21,5.099692804899161e-11,6.304866475732401e-05,0.0,0.6
101,3.0,8.0,10.0,5.017018950730115e-09,2.5172408451354562e-17,1.929299369459156e-21,4.392379047235286e-11,4.132710841033638e-05,0.0,0.6
102,3.0,8.0,12.0,4.5549493167222035e-09,2.0748987922601922e-17,1.4246446938550717e-21,3.774446573810619e-11,2.490747622464859e-05,0.0,0.6
103,3.0,8.0,16.0,3.8218338070601125e-09,1.4607247155324762e-17,8.335065371692232e-22,2.8870513282053423e-11,9.982259879599657e-06,0.0,0.6
104,3.0,8.0,20.0,3.265915472991426e-09,1.0666741449183604e-17,5.375724587942062e-22,2.318560887262196e-11,5.155930142948704e-06,0.0,0.6
105,5.0,8.0,8.0,6.669223128528873e-09,4.448268052753716e-17,4.143389432714134e-21,6.43691652323854e-11,9.526356303645894e-05,0.0,0.6
106,5.0,8.0,10.0,5.992839311328302e-09,3.591710196658116e-17,2.9789551792885515e-21,5.457980559958556e-11,5.8497494347605934e-05,0.0,0.6
107,5.0,8.0,12.0,5.417932020611864e-09,2.9356169313182996e-17,2.181933211637847e-21,4.6711167954118283e-11,3.597559563714905e-05,0.0,0.6
108,5.0,8.0,16.0,4.506197803241488e-09,2.0307082914043133e-17,1.2642721047248397e-21,3.5556604235005904e-11,1.5510911245816745e-05,0.0,0.6
109,5.0,8.0,20.0,3.819941193784016e-09,1.4592721756896774e-17,7.710329287192751e-22,2.7767479696927396e-11,6.661126527583677e-06,0.0,0.6
110,7.0,8.0,8.0,6.684553450262157e-09,4.4687031360270346e-17,3.7765308586453334e-21,6.145348532545029e-11,6.341250080698313e-05,0.0,0.6
111,7.0,8.0,10.0,6.013926825317958e-09,3.617003673988857e-17,2.7208796096428427e-21,5.21620514324623e-11,3.7991389162055475e-05,0.0,0.6
112,7.0,8.0,12.0,5.4348925369433304e-09,2.954004975515066e-17,1.992867028344734e-21,4.464153926943754e-11,2.2911906119312048e-05,0.0,0.6
113,7.0,8.0,16.0,4.526060149271729e-09,2.048636552037223e-17,1.1450455466041456e-21,3.383852163739051e-11,8.966452940215277e-06,0.0,0.6
114,7.0,8.0,20.0,3.834304744361909e-09,1.470259468296208e-17,7.018103258364687e-22,2.6491702962181737e-11,3.814146510625035e-06,0.0,0.6
115,9.0,8.0,8.0,6.312126039230344e-09,3.984574473578666e-17,2.8096006569093874e-21,5.3005666271724074e-11,2.822153349035117e-05,0.0,0.6
116,9.0,8.0,10.0,5.694971654700463e-09,3.243474382553414e-17,2.041677692411333e-21,4.5184927712804113e-11,1.6378113440248844e-05,0.0,0.6
117,9.0,8.0,12.0,5.169778865874458e-09,2.6728132955892432e-17,1.5194338502352565e-21,3.8979915985482277e-11,9.790815033169445e-06,0.0,0.6
118,9.0,8.0,16.0,4.325969220186872e-09,1.871489651373945e-17,8.868197352405124e-22,2.9779518720767005e-11,3.6600909753805294e-06,0.0,0.6
119,9.0,8.0,20.0,3.6773951711407234e-09,1.3523777233730845e-17,5.419890017355647e-22,2.328065724449301e-11,1.3671962561806452e-06,0.0,0.6
120,11.0,8.0,8.0,5.791287507001165e-09,3.354085124468153e-17,1.8402559337626725e-21,4.289820431862705e-11,8.136517782018892e-06,0.0,0.6
121,11.0,8.0,10.0,5.252983708848437e-09,2.7595198141317255e-17,1.3602958901777946e-21,3.688218933547458e-11,4.564478854922376e-06,0.0,0.6
122,11.0,8.0,12.0,4.789662642325355e-09,2.2941895925603926e-17,1.0276983168273155e-21,3.2057734118732026e-11,2.6535358548247034e-06,0.0,0.6
123,11.0,8.0,16.0,4.034448496880233e-09,1.6277384765556294e-17,6.100915771256363e-22,2.4700031925599536e-11,9.015580448716268e-07,0.0,0.6
124,11.0,8.0,20.0,3.4558450193508923e-09,1.1943252064079193e-17,3.872663068234916e-22,1.9679082977199207e-11,3.4924951778570176e-07,0.0,0.6
0,3.0,4.0,8.0,8.794495901724958e-09,7.741047169000532e-17,6.731352454824663e-20,2.5944850076315074e-10,0.027753930009875635,2.467047838319726e-13,0.8
1,3.0,4.0,10.0,7.76019458594246e-09,6.026681437251348e-17,4.61943608228168e-20,2.1492873428840733e-10,0.02295068168043299,9.611537274171983e-14,0.8
2,3.0,4.0,12.0,6.893412580589459e-09,4.755147868914039e-17,3.234168291135999e-20,1.7983793512871525e-10,0.01897696448576076,3.6019018016598764e-14,0.8
3,3.0,4.0,16.0,5.59455996214585e-09,3.1316362010692443e-17,1.7260840647070805e-20,1.3138051852185242e-10,0.013239312019716213,5.017203055237837e-15,0.8
4,3.0,4.0,20.0,4.649196276821181e-09,2.1625104244356634e-17,1.0078223948700486e-20,1.0039035784725786e-10,0.00968376284458067,7.836687963951757e-16,0.8
5,5.0,4.0,8.0,1.055061524738334e-08,1.1141393526400685e-16,9.84531656890255e-20,3.137724743966964e-10,0.02841334716596943,3.26426372145011e-13,0.8
6,5.0,4.0,10.0,9.23448892768641e-09,8.534117490739208e-17,6.538915182916533e-20,2.5571302631889e-10,0.02293729190176319,1.1408088147974806e-13,0.8
7,5.0,4.0,12.0,8.179104399573378e-09,6.694336347830094e-17,4.561469918033951e-20,2.135759798768099e-10,0.01903402655601134,4.333888743830164e-14,0.8
8,5.0,4.0,16.0,6.550743832373532e-09,4.2935545747317353e-17,2.3300989937484423e-20,1.5264661783834066e-10,0.012874807589134084,5.087713686758601e-15,0.8
9,5.0,4.0,20.0,5.39237399347462e-09,2.909078619560396e-17,1.3088910102541693e-20,1.1440677472309798e-10,0.009041428127356008,6.186266356920069e-16,0.8
10,7.0,4.0,8.0,1.0069597686324039e-08,1.0146684212124524e-16,7.004455682281066e-20,2.6465932219139884e-10,0.019441465905409426,5.88697908051822e-14,0.8
11,7.0,4.0,10.0,8.849764567034733e-09,7.836529142522951e-17,4.695853328606838e-20,2.1669917693906543e-10,0.015338981273042288,1.6653995028860227e-14,0.8
12,7.0,4.0,12.0,7.861059038257703e-09,6.182914748056275e-17,3.2898277589629505e-20,1.8137882343214575e-10,0.01242144572900151,5.068036945748805e-15,0.8
13,7.0,4.0,16.0,6.328854756739798e-09,4.007155504286901e-17,1.7152510961036882e-20,1.3096759507999253e-10,0.008187708116775673,4.115848910398422e-16,0.8
14,7.0,4.0,20.0,5.234384662198345e-09,2.7408599488033362e-17,9.816696176080955e-21,9.907924190303918e-11,0.005635762606086369,3.544728534184434e-17,0.8
15,9.0,4.0,8.0,8.926231922317311e-09,7.971530649199049e-17,3.7690160993894826e-20,1.9413954000639546e-10,0.009956850462435142,1.7552085176395529e-15,0.8
16,9.0,4.0,10.0,7.919117640282916e-09,6.273870145047379e-17,2.6277249833732484e-20,1.6210259045966072e-10,0.00783546163523978,3.9866029155880996e-16,0.8
17,9.0,4.0,12.0,7.074755866357668e-09,5.0070877006602764e-17,1.8706438040524547e-20,1.3677148109355455e-10,0.006173822913599392,8.476919579217613e-17,0.8
18,9.0,4.0,16.0,5.767771668452516e-09,3.3277327195117724e-17,1.0137175714207664e-20,1.0068354241983972e-10,0.0039060222648005863,3.4882407070006875e-18,0.8
19,9.0,4.0,20.0,4.810119679972435e-09,2.31432274772659e-17,5.9761416077778106e-21,7.730550826285156e-11,0.002609298891874678,1.6212479625551695e-19,0.8
20,11.0,4.0,8.0,7.669397080653346e-09,5.883712897484802e-17,1.7477394113958152e-20,1.3220209572453134e-10,0.003680212802617269,3.075265450677991e-18,0.8
21,11.0,4.0,10.0,6.872052306350558e-09,4.723773761990025e-17,1.263471868222882e-20,1.1240426451976287e-10,0.0028506932010267973,4.454596255529009e-19,0.8
22,11.0,4.0,12.0,6.197891313124115e-09,3.8423148310390846e-17,9.291581091476686e-21,9.639284771951022e-11,0.0022037284373486866,5.800216267160028e-20,0.8
23,11.0,4.0,16.0,5.118024137702216e-09,2.6199456840676768e-17,5.285766574257189e-21,7.270327760326346e-11,0.0013447711841872022,8.810940177863383e-22,0.8
24,11.0,4.0,20.0,4.31788160327439e-09,1.8647346702136132e-17,3.2451622407157055e-21,5.696632549775091e-11,0.0008704330251436508,1.612830701846166e-23,0.8
25,3.0,5.0,8.0,7.814560273674993e-09,6.110661384948917e-17,3.926157858978598e-20,1.9814534713130656e-10,0.017271806104139018,2.6179346975244563e-14,0.8
26,3.0,5.0,10.0,6.936361640753104e-09,4.814041845536223e-17,2.730564405114069e-20,1.6524419521163425e-10,0.013933696854137399,8.072858846294004e-15,0.8
27,3.0,5.0,12.0,6.216124378978746e-09,3.865989055998161e-17,1.9688265047708135e-20,1.403148782122129e-10,0.011458492514722462,2.6186365621841134e-15,0.8
28,3.0,5.0,16.0,5.084359561522911e-09,2.5861576039175117e-17,1.0863888325666624e-20,1.0422997805653911e-10,0.007882704321585051,2.651148677454227e-16,0.8
29,3.0,5.0,20.0,4.254808560875073e-09,1.8109821016749886e-17,6.425127054081018e-21,8.01568902470712e-11,0.005520324107949009,2.5271470900358344e-17,0.8
30,5.0,5.0,8.0,9.420156626660625e-09,8.879906853033009e-17,5.971765951201039e-20,2.4437196957100133e-10,0.018629311504239254,4.514783909368059e-14,0.8
31,5.0,5.0,10.0,8.303105121272895e-09,6.898216251833011e-17,4.0607863421931064e-20,2.01513928605273e-10,0.014873209492409166,1.3410158651340621e-14,0.8
32,5.0,5.0,12.0,7.39025766354051e-09,5.4644359232199126e-17,2.84508986798951e-20,1.6867394191129554e-10,0.0119370504769656,3.867221131622068e-15,0.8
33,5.0,5.0,16.0,5.981749064332595e-09,3.5796396034365025e-17,1.5074165721146817e-20,1.2277689408494914e-10,0.007921948926455114,3.210895212560445e-16,0.8
34,5.0,5.0,20.0,4.956951600802977e-09,2.4580041229045628e-17,8.672056342433791e-21,9.312387632843572e-11,0.005453025986692073,2.7231770705281314e-17,0.8
35,7.0,5.0,8.0,9.149969383467609e-09,8.37682034489582e-17,4.6263730563591917e-20,2.1509005221904596e-10,0.013287012218994518,8.35851335250361e-15,0.8
36,7.0,5.0,10.0,8.086263009151812e-09,6.541917588674168e-17,3.152643356475879e-20,1.7755684600926766e-10,0.010327189633948493,1.9434079109707065e-15,0.8
37,7.0,5.0,12.0,7.205598075614919e-09,5.194295438283656e-17,2.2310755531132922e-20,1.4936785307131157e-10,0.008244599441488375,4.8776232091931635e-16,0.8
38,7.0,5.0,16.0,5.854894287493879e-09,3.429174879371448e-17,1.1961675986020167e-20,1.0936944722371128e-10,0.005318191016500607,2.741016758631773e-17,0.8
39,7.0,5.0,20.0,4.867815763987683e-09,2.3702560731896215e-17,6.930419769222952e-21,8.324914275368217e-11,0.003544095656344265,1.5008070840652588e-18,0.8
40,9.0,5.0,8.0,8.273380353502068e-09,6.847630917923533e-17,2.74867055213266e-20,1.6579115031064415e-10,0.0071811409127711685,2.486481445038385e-16,0.8
41,9.0,5.0,10.0,7.367588492405999e-09,5.4300673862404727e-17,1.93136689714297e-20,1.3897362689168653e-10,0.005550804216730418,4.531670786066435e-17,0.8
42,9.0,5.0,12.0,6.603912089064667e-09,4.362555331098425e-17,1.3898430889789225e-20,1.178916065281546e-10,0.004334931321732412,8.094864187843439e-18,0.8
43,9.0,5.0,16.0,5.4161651120344795e-09,2.934252546255215e-17,7.680941732680112e-21,8.76409820385424e-11,0.0027007615337736224,2.358228007012201e-19,0.8
44,9.0,5.0,20.0,4.534265899684875e-09,2.0564108756565247e-17,4.5415075201624915e-21,6.739070796602816e-11,0.0017297225946080435,6.2675316990568566e-21,0.8
45,11.0,5.0,8.0,7.241128964733154e-09,5.24480543761704e-17,1.4105692272966702e-20,1.1876738724484388e-10,0.0028900227589878365,5.188684634108852e-19,0.8
46,11.0,5.0,10.0,6.504086879606245e-09,4.2313371722808856e-17,1.0225585342749884e-20,1.0112163637298342e-10,0.0021999366389095446,6.006439853217189e-20,0.8
47,11.0,5.0,12.0,5.8754845486787745e-09,3.4528871488120127e-17,7.552806357105353e-21,8.690688325504115e-11,0.0016850043781191297,6.568609994167858e-21,0.8
48,11.0,5.0,16.0,4.875284179161375e-09,2.377273691922876e-17,4.3410916475543056e-21,6.588696113461528e-11,0.001006177711397295,6.741943650461497e-23,0.8
49,11.0,5.0,20.0,4.120881103535502e-09,1.6984323855986373e-17,2.6627865103994538e-21,5.1602194821533064e-11,0.000628437564074508,7.199204565974612e-25,0.8
50,3.0,6.0,8.0,6.953174419129534e-09,4.83696996298967e-17,2.306512705936817e-20,1.5187207465287412e-10,0.010120823785106134,1.4959765726512822e-15,0.8
51,3.0,6.0,10.0,6.210000424104334e-09,3.858040378791475e-17,1.6298520538739794e-20,1.2766565919909627e-10,0.007973366285627293,3.4616347417402724e-16,0.8
52,3.0,6.0,12.0,5.5813515489801476e-09,3.1163275815257744e-17,1.1790701954648142e-20,1.0858499875511415e-10,0.006342647680106032,7.899326807630521e-17,0.8
53,3.0,6.0,16.0,4.609208489939311e-09,2.1251447793685943e-17,6.6448899573172535e-21,8.151619444820308e-11,0.004151437578092483,4.221902674956798e-18,0.8
54,3.0,6.0,20.0,3.8839368958145935e-09,1.5089020675392647e-17,4.054864722745663e-21,6.367781970785167e-11,0.002884237033401939,2.7426131752745096e-19,0.8
55,5.0,6.0,8.0,8.373075718218263e-09,7.014376040192206e-17,3.536341890577757e-20,1.880516389340374e-10,0.0112450476787067,3.1902594063480915e-15,0.8
56,5.0,6.0,10.0,7.436650207580704e-09,5.5328400260300355e-17,2.4633950390221137e-20,1.5695206398840741e-10,0.008856128041710898,7.586660510874489e-16,0.8
57,5.0,6.0,12.0,6.646331302111215e-09,4.419110794434048e-17,1.7388166917122813e-20,1.318641987695023e-10,0.00688918973928783,1.5567418433959798e-16,0.8
58,5.0,6.0,16.0,5.4379145576914145e-09,2.958052155200565e-17,9.606815253439812e-21,9.801436248550419e-11,0.004530173541039236,8.943231458039901e-18,0.8
59,5.0,6.0,20.0,4.541277217276528e-09,2.0628854521505382e-17,5.6557573505361285e-21,7.520476946667764e-11,0.0030310128551710373,4.600437327573069e-19,0.8
60,7.0,6.0,8.0,8.248224904026104e-09,6.806268207789596e-17,2.946801049953367e-20,1.7166249007728414e-10,0.008377114245283854,6.121599131662662e-16,0.8
61,7.0,6.0,10.0,7.335077670394278e-09,5.3823940285049796e-17,2.0575854333050436e-20,1.4344286086470263e-10,0.0064832508543499505,1.18768811952727e-16,0.8
62,7.0,6.0,12.0,6.564699545294503e-09,4.310989593470904e-17,1.4615814719192825e-20,1.2089588379755873e-10,0.004992300728231649,2.0436144659692767e-17,0.8
63,7.0,6.0,16.0,5.3800906143233825e-09,2.895344028782619e-17,8.065269495638393e-21,8.980684548317234e-11,0.0031517403786359317,7.221283669144597e-19,0.8
64,7.0,6.0,20.0,4.506222165077153e-09,2.0310818425130268e-17,4.780224097642185e-21,6.913916471611575e-11,0.002052052614373242,2.4236776423381707e-20,0.8
65,9.0,6.0,8.0,7.588068994189146e-09,5.759793063348874e-17,1.913957291406385e-20,1.3834584530828473e-10,0.004772014849069724,1.7591812000853612e-17,0.8
66,9.0,6.0,10.0,6.785601491113804e-09,4.6057981796618635e-17,1.359420041276104e-20,1.165941697202782e-10,0.0036246305521417735,2.4475619034557346e-18,0.8
67,9.0,6.0,12.0,6.110306795444696e-09,3.734573954433986e-17,9.890409882235269e-21,9.945053987905379e-11,0.002780937277190446,3.3019640445481003e-19,0.8
68,9.0,6.0,16.0,5.042895468432419e-09,2.54363789165382e-17,5.584211001976846e-21,7.47275785903494e-11,0.001701863339536945,6.112124747482073e-21,0.8
69,9.0,6.0,20.0,4.242359746677557e-09,1.800095336642587e-17,3.3371461958069736e-21,5.7768037839336157e-11,0.0010523002504745581,8.73609642935871e-23,0.8
70,11.0,6.0,8.0,6.761745028035406e-09,4.573200781820807e-17,1.08119940465379e-20,1.0398073882473571e-10,0.00207674200585135,3.9929764990969777e-20,0.8
71,11.0,6.0,10.0,6.0919806896290664e-09,3.712009690114068e-17,7.86817832724461e-21,8.870275264750587e-11,0.0015449902359292928,3.3473014592018595e-21,0.8
72,11.0,6.0,12.0,5.51873711277826e-09,3.0462308128452096e-17,5.848808495972149e-21,7.647750320173998e-11,0.001166247872711014,2.7996040093222195e-22,0.8
73,11.0,6.0,16.0,4.6010051278607724e-09,2.1172647122759635e-17,3.398936158513099e-21,5.830039586926575e-11,0.0006775671386153066,1.6554788218912764e-24,0.8
74,11.0,6.0,20.0,3.900958492669214e-09,1.5219567804548838e-17,2.090643020771958e-21,4.5723549958111935e-11,0.00040632235830534495,8.685942461458596e-27,0.8
75,3.0,7.0,8.0,6.191313099385249e-09,3.834577421446917e-17,1.3416319849794031e-20,1.1582883859296023e-10,0.005353802427728158,3.025038861127148e-17,0.8
76,3.0,7.0,10.0,5.566849219695943e-09,3.099957578734357e-17,9.76555251423822e-21,9.882081012741305e-11,0.004223882810266663,5.731178201253552e-18,0.8
77,3.0,7.0,12.0,5.027018293285793e-09,2.5278029411442562e-17,7.116490412550658e-21,8.435929357546007e-11,0.003234407413624651,8.120787103163853e-19,0.8
78,3.0,7.0,16.0,4.182692307577514e-09,1.7499055162372027e-17,4.140222503916338e-21,6.434456079511568e-11,0.002080831333515921,2.5081808090689142e-20,0.8
79,3.0,7.0,20.0,3.545327341391536e-09,1.2571886303780203e-17,2.5403461618259718e-21,5.0401846809675255e-11,0.001350739069126314,6.336587283092955e-22,0.8
80,5.0,7.0,8.0,7.4493627005421665e-09,5.551412787793108e-17,2.1123233702197293e-20,1.453383421613075e-10,0.006419463895403047,1.1352642601097127e-16,0.8
81,5.0,7.0,10.0,6.652234338638992e-09,4.426713056400289e-17,1.4908867835145324e-20,1.2210187482240117e-10,0.004918604721126269,1.8797920508041886e-17,0.8
82,5.0,7.0,12.0,5.987798835952169e-09,3.586454925244623e-17,1.0814352616084607e-20,1.039920795834212e-10,0.0038132351925470108,3.0696079521271395e-18,0.8
83,5.0,7.0,16.0,4.93392209192306e-09,2.43496272756377e-17,6.040066471275246e-21,7.771786455683948e-11,0.0023543693184636984,7.663751517773374e-20,0.8
84,5.0,7.0,20.0,4.153153687865091e-09,1.7252336595319182e-17,3.651040291776654e-21,6.042383877060985e-11,0.001538120591360605,2.1995393466209058e-21,0.8
85,7.0,7.0,8.0,7.406599796165519e-09,5.48762092215415e-17,1.848868098239227e-20,1.3597308918455986e-10,0.0049226348688970155,2.1041665672687432e-17,0.8
86,7.0,7.0,10.0,6.628121186274616e-09,4.394515451109012e-17,1.31640511477026e-20,1.1473469896985218e-10,0.003754395608330937,3.051956205682037e-18,0.8
87,7.0,7.0,12.0,5.9685283562042746e-09,3.563288808722276e-17,9.557348408259377e-21,9.776169192612911e-11,0.0028705606131266765,4.0706875565096636e-19,0.8
88,7.0,7.0,16.0,4.926887935716948e-09,2.4279569899827894e-17,5.345168714682387e-21,7.31106607457653e-11,0.0017149060876946942,6.3524874214620824e-21,0.8
89,7.0,7.0,20.0,4.149613262930696e-09,1.7222486907927373e-17,3.1966760370376207e-21,5.6539154902046606e-11,0.001056053099450807,8.81849564603918e-23,0.8
90,9.0,7.0,8.0,6.916260918774504e-09,4.7847628025072844e-17,1.2962928505301395e-20,1.1385485718800667e-10,0.002943030617732777,5.658144626333894e-19,0.8
91,9.0,7.0,10.0,6.212536424017223e-09,3.860492801415507e-17,9.31919441436679e-21,9.653597471599275e-11,0.002193654853373077,5.611971175034834e-20,0.8
92,9.0,7.0,12.0,5.619046873344437e-09,3.158053477233193e-17,6.847007490033235e-21,8.274664639750202e-11,0.0016445741831314297,5.15503911636123e-21,0.8
93,9.0,7.0,16.0,4.668548448596413e-09,2.1799283535186967e-17,3.938918294993479e-21,6.27608022175743e-11,0.0009749631049143577,4.870383039305087e-23,0.8
94,9.0,7.0,20.0,3.951150682430658e-09,1.5613993644193515e-17,2.401928921258027e-21,4.900947787171403e-11,0.0005912747408557165,3.8200511637269364e-25,0.8
