2.530318487806689776e-01 1.363164573645433644e-08
2.203627069298628172e-01 1.293761316254853475e-08
1.721980559474814987e-01 1.128650087507739404e-08
1.181973518437175047e-01 9.491880151034879615e-09
1.069961643735351936e-01 8.400659938933571006e-09
2.166513786113126727e-01 1.203835825549627855e-08
1.920395855832939258e-01 1.164411679876420615e-08
1.534725202956370993e-01 1.038601807989676352e-08
1.095865998114941425e-01 8.927661001942479885e-09
9.801072621832632170e-02 8.288528672983282907e-09
8.522643859812024936e-02 7.627358132004967268e-09
4.387333171583673169e-02 4.241874682598064410e-09
9.240837224539652506e-02 7.675072015346096948e-09
7.148287518600414392e-02 6.969948901689116013e-09
6.318505754636374872e-02 6.264731096017983628e-09
5.586373819472939539e-02 5.661008730395685160e-09
4.947031124733387158e-02 5.140778737441159247e-09
4.416140528146665634e-02 4.691989353674222798e-09
3.527917881769069425e-02 3.958996649183000166e-09
2.900245331305193949e-02 3.395613207024264122e-09
