1.769094150424804692e-03 8.245953031086861661e-09
8.583688160162724354e-04 7.917755377727496898e-09
2.610127897568674071e-04 7.117438710883146023e-09
4.469921451270655492e-05 6.227922792266407832e-09
8.023009969071894345e-04 7.442976925780181583e-09
4.274750966600510799e-04 7.252240514981813287e-09
1.426071979224450604e-04 6.640679012981082621e-09
2.817928082833321942e-05 5.902551477180504867e-09
1.495534500539835311e-05 5.542545917882454107e-09
2.702620681013752219e-05 5.644817356287902696e-09
6.735933047655948543e-06 5.165840595367612591e-09
2.571661473620469193e-06 4.329942358578951900e-09
9.790815033169444846e-06 5.169778865874457829e-09
2.653535854824703384e-06 4.789662642325354789e-09
9.015580448716267933e-07 4.034448496880232690e-09
3.492495177857017554e-07 3.455845019350892305e-09
