,Diameter,FWHM,dist,EY,EY2,VY,sigmaY,Pmiss,EL,sigma_b
51,7.0,7.0,12.0,5.9989974905394994e-09,3.5991087861744274e-17,3.116970245062394e-21,5.582983293063301e-11,7.037157183548658e-05,0.0,0.6
52,7.0,7.0,16.0,4.949658549336409e-09,2.450085805449696e-17,1.7382994779514414e-21,4.169291879865742e-11,2.9044933896055796e-05,0.0,0.6
53,7.0,7.0,20.0,4.167213076365085e-09,1.7366702089893185e-17,1.0372660650253679e-21,3.2206615237018745e-11,1.260404349381656e-05,0.0,0.6
54,9.0,7.0,12.0,5.644817356287903e-09,3.186618923390769e-17,2.226248058539133e-21,4.718313319968411e-11,2.7026206810137522e-05,0.0,0.6
55,9.0,7.0,16.0,4.688083381595044e-09,2.1979403475213324e-17,1.277682425700141e-21,3.57446838802659e-11,1.0982229083905275e-05,0.0,0.6
56,9.0,7.0,20.0,3.966398276201586e-09,1.5733092916436414e-17,7.776309814988821e-22,2.7886035600258458e-11,4.632433180128654e-06,0.0,0.6
57,11.0,7.0,12.0,5.165840595367613e-09,2.668732207401869e-17,1.4130172706786094e-21,3.759012198275778e-11,6.7359330476559485e-06,0.0,0.6
58,11.0,7.0,16.0,4.329942358578952e-09,1.8749236192734493e-17,8.353641182357113e-22,2.8902666282467978e-11,2.571661473620469e-06,0.0,0.6
59,11.0,7.0,20.0,3.6870252436906923e-09,1.359467259248742e-17,5.174448750108918e-22,2.2747414688506732e-11,9.932993879366089e-07,0.0,0.6
60,3.0,8.0,12.0,4.5549493167222035e-09,2.0748987922601922e-17,1.4246446938550717e-21,3.774446573810619e-11,2.490747622464859e-05,0.0,0.6
61,3.0,8.0,16.0,3.8218338070601125e-09,1.4607247155324762e-17,8.335065371692232e-22,2.8870513282053423e-11,9.982259879599657e-06,0.0,0.6
62,3.0,8.0,20.0,3.265915472991426e-09,1.0666741449183604e-17,5.375724587942062e-22,2.318560887262196e-11,5.155930142948704e-06,0.0,0.6
63,5.0,8.0,12.0,5.417932020611864e-09,2.9356169313182996e-17,2.181933211637847e-21,4.6711167954118283e-11,3.597559563714905e-05,0.0,0.6
64,5.0,8.0,16.0,4.506197803241488e-09,2.0307082914043133e-17,1.2642721047248397e-21,3.5556604235005904e-11,1.5510911245816745e-05,0.0,0.6
65,5.0,8.0,20.0,3.819941193784016e-09,1.4592721756896774e-17,7.710329287192751e-22,2.7767479696927396e-11,6.661126527583677e-06,0.0,0.6
66,7.0,8.0,12.0,5.4348925369433304e-09,2.954004975515066e-17,1.992867028344734e-21,4.464153926943754e-11,2.2911906119312048e-05,0.0,0.6
67,7.0,8.0,16.0,4.526060149271729e-09,2.048636552037223e-17,1.1450455466041456e-21,3.383852163739051e-11,8.966452940215277e-06,0.0,0.6
68,7.0,8.0,20.0,3.834304744361909e-09,1.470259468296208e-17,7.018103258364687e-22,2.6491702962181737e-11,3.814146510625035e-06,0.0,0.6
69,9.0,8.0,12.0,5.169778865874458e-09,2.6728132955892432e-17,1.5194338502352565e-21,3.8979915985482277e-11,9.790815033169445e-06,0.0,0.6
70,9.0,8.0,16.0,4.325969220186872e-09,1.871489651373945e-17,8.868197352405124e-22,2.9779518720767005e-11,3.6600909753805294e-06,0.0,0.6
71,9.0,8.0,20.0,3.6773951711407234e-09,1.3523777233730845e-17,5.419890017355647e-22,2.328065724449301e-11,1.3671962561806452e-06,0.0,0.6
72,11.0,8.0,12.0,4.789662642325355e-09,2.2941895925603926e-17,1.0276983168273155e-21,3.2057734118732026e-11,2.6535358548247034e-06,0.0,0.6
73,11.0,8.0,16.0,4.034448496880233e-09,1.6277384765556294e-17,6.100915771256363e-22,2.4700031925599536e-11,9.015580448716268e-07,0.0,0.6
74,11.0,8.0,20.0,3.4558450193508923e-09,1.1943252064079193e-17,3.872663068234916e-22,1.9679082977199207e-11,3.4924951778570176e-07,0.0,0.6
0,3.0,4.0,12.0,6.893412580589459e-09,4.755147868914039e-17,3.234168291135999e-20,1.7983793512871525e-10,0.01897696448576076,3.6019018016598764e-14,0.8
1,3.0,4.0,16.0,5.59455996214585e-09,3.1316362010692443e-17,1.7260840647070805e-20,1.3138051852185242e-10,0.013239312019716213,5.017203055237837e-15,0.8
2,3.0,4.0,20.0,4.649196276821181e-09,2.1625104244356634e-17,1.0078223948700486e-20,1.0039035784725786e-10,0.00968376284458067,7.836687963951757e-16,0.8
3,5.0,4.0,12.0,8.179104399573378e-09,6.694336347830094e-17,4.561469918033951e-20,2.135759798768099e-10,0.01903402655601134,4.333888743830164e-14,0.8
4,5.0,4.0,16.0,6.550743832373532e-09,4.2935545747317353e-17,2.3300989937484423e-20,1.5264661783834066e-10,0.012874807589134084,5.087713686758601e-15,0.8
5,5.0,4.0,20.0,5.39237399347462e-09,2.909078619560396e-17,1.3088910102541693e-20,1.1440677472309798e-10,0.009041428127356008,6.186266356920069e-16,0.8
6,7.0,4.0,12.0,7.861059038257703e-09,6.182914748056275e-17,3.2898277589629505e-20,1.8137882343214575e-10,0.01242144572900151,5.068036945748805e-15,0.8
7,7.0,4.0,16.0,6.328854756739798e-09,4.007155504286901e-17,1.7152510961036882e-20,1.3096759507999253e-10,0.008187708116775673,4.115848910398422e-16,0.8
8,7.0,4.0,20.0,5.234384662198345e-09,2.7408599488033362e-17,9.816696176080955e-21,9.907924190303918e-11,0.005635762606086369,3.544728534184434e-17,0.8
9,9.0,4.0,12.0,7.074755866357668e-09,5.0070877006602764e-17,1.8706438040524547e-20,1.3677148109355455e-10,0.006173822913599392,8.476919579217613e-17,0.8
10,9.0,4.0,16.0,5.767771668452516e-09,3.3277327195117724e-17,1.0137175714207664e-20,1.0068354241983972e-10,0.0039060222648005863,3.4882407070006875e-18,0.8
11,9.0,4.0,20.0,4.810119679972435e-09,2.31432274772659e-17,5.9761416077778106e-21,7.730550826285156e-11,0.002609298891874678,1.6212479625551695e-19,0.8
12,11.0,4.0,12.0,6.197891313124115e-09,3.8423148310390846e-17,9.291581091476686e-21,9.639284771951022e-11,0.0022037284373486866,5.800216267160028e-20,0.8
13,11.0,4.0,16.0,5.118024137702216e-09,2.6199456840676768e-17,5.285766574257189e-21,7.270327760326346e-11,0.0013447711841872022,8.810940177863383e-22,0.8
14,11.0,4.0,20.0,4.31788160327439e-09,1.8647346702136132e-17,3.2451622407157055e-21,5.696632549775091e-11,0.0008704330251436508,1.612830701846166e-23,0.8
15,3.0,5.0,12.0,6.216124378978746e-09,3.865989055998161e-17,1.9688265047708135e-20,1.403148782122129e-10,0.011458492514722462,2.6186365621841134e-15,0.8
16,3.0,5.0,16.0,5.084359561522911e-09,2.5861576039175117e-17,1.0863888325666624e-20,1.0422997805653911e-10,0.007882704321585051,2.651148677454227e-16,0.8
17,3.0,5.0,20.0,4.254808560875073e-09,1.8109821016749886e-17,6.425127054081018e-21,8.01568902470712e-11,0.005520324107949009,2.5271470900358344e-17,0.8
18,5.0,5.0,12.0,7.39025766354051e-09,5.4644359232199126e-17,2.84508986798951e-20,1.6867394191129554e-10,0.0119370504769656,3.867221131622068e-15,0.8
19,5.0,5.0,16.0,5.981749064332595e-09,3.5796396034365025e-17,1.5074165721146817e-20,1.2277689408494914e-10,0.007921948926455114,3.210895212560445e-16,0.8
20,5.0,5.0,20.0,4.956951600802977e-09,2.4580041229045628e-17,8.672056342433791e-21,9.312387632843572e-11,0.005453025986692073,2.7231770705281314e-17,0.8
21,7.0,5.0,12.0,7.205598075614919e-09,5.194295438283656e-17,2.2310755531132922e-20,1.4936785307131157e-10,0.008244599441488375,4.8776232091931635e-16,0.8
22,7.0,5.0,16.0,5.854894287493879e-09,3.429174879371448e-17,1.1961675986020167e-20,1.0936944722371128e-10,0.005318191016500607,2.741016758631773e-17,0.8
23,7.0,5.0,20.0,4.867815763987683e-09,2.3702560731896215e-17,6.930419769222952e-21,8.324914275368217e-11,0.003544095656344265,1.5008070840652588e-18,0.8
24,9.0,5.0,12.0,6.603912089064667e-09,4.362555331098425e-17,1.3898430889789225e-20,1.178916065281546e-10,0.004334931321732412,8.094864187843439e-18,0.8
25,9.0,5.0,16.0,5.4161651120344795e-09,2.934252546255215e-17,7.680941732680112e-21,8.76409820385424e-11,0.0027007615337736224,2.358228007012201e-19,0.8
26,9.0,5.0,20.0,4.534265899684875e-09,2.0564108756565247e-17,4.5415075201624915e-21,6.739070796602816e-11,0.0017297225946080435,6.2675316990568566e-21,0.8
27,11.0,5.0,12.0,5.8754845486787745e-09,3.4528871488120127e-17,7.552806357105353e-21,8.690688325504115e-11,0.0016850043781191297,6.568609994167858e-21,0.8
28,11.0,5.0,16.0,4.875284179161375e-09,2.377273691922876e-17,4.3410916475543056e-21,6.588696113461528e-11,0.001006177711397295,6.741943650461497e-23,0.8
29,11.0,5.0,20.0,4.120881103535502e-09,1.6984323855986373e-17,2.6627865103994538e-21,5.1602194821533064e-11,0.000628437564074508,7.199204565974612e-25,0.8
30,3.0,6.0,12.0,5.5813515489801476e-09,3.1163275815257744e-17,1.1790701954648142e-20,1.0858499875511415e-10,0.006342647680106032,7.899326807630521e-17,0.8
31,3.0,6.0,16.0,4.609208489939311e-09,2.1251447793685943e-17,6.6448899573172535e-21,8.151619444820308e-11,0.004151437578092483,4.221902674956798e-18,0.8
32,3.0,6.0,20.0,3.8839368958145935e-09,1.5089020675392647e-17,4.054864722745663e-21,6.367781970785167e-11,0.002884237033401939,2.7426131752745096e-19,0.8
33,5.0,6.0,12.0,6.646331302111215e-09,4.419110794434048e-17,1.7388166917122813e-20,1.318641987695023e-10,0.00688918973928783,1.5567418433959798e-16,0.8
34,5.0,6.0,16.0,5.4379145576914145e-09,2.958052155200565e-17,9.606815253439812e-21,9.801436248550419e-11,0.004530173541039236,8.943231458039901e-18,0.8
35,5.0,6.0,20.0,4.541277217276528e-09,2.0628854521505382e-17,5.6557573505361285e-21,7.520476946667764e-11,0.0030310128551710373,4.600437327573069e-19,0.8
36,7.0,6.0,12.0,6.564699545294503e-09,4.310989593470904e-17,1.4615814719192825e-20,1.2089588379755873e-10,0.004992300728231649,2.0436144659692767e-17,0.8
37,7.0,6.0,16.0,5.3800906143233825e-09,2.895344028782619e-17,8.065269495638393e-21,8.980684548317234e-11,0.0031517403786359317,7.221283669144597e-19,0.8
38,7.0,6.0,20.0,4.506222165077153e-09,2.0310818425130268e-17,4.780224097642185e-21,6.913916471611575e-11,0.002052052614373242,2.4236776423381707e-20,0.8
39,9.0,6.0,12.0,6.110306795444696e-09,3.734573954433986e-17,9.890409882235269e-21,9.945053987905379e-11,0.002780937277190446,3.3019640445481003e-19,0.8
40,9.0,6.0,16.0,5.042895468432419e-09,2.54363789165382e-17,5.584211001976846e-21,7.47275785903494e-11,0.001701863339536945,6.112124747482073e-21,0.8
41,9.0,6.0,20.0,4.242359746677557e-09,1.800095336642587e-17,3.3371461958069736e-21,5.7768037839336157e-11,0.0010523002504745581,8.73609642935871e-23,0.8
42,11.0,6.0,12.0,5.51873711277826e-09,3.0462308128452096e-17,5.848808495972149e-21,7.647750320173998e-11,0.001166247872711014,2.7996040093222195e-22,0.8
43,11.0,6.0,16.0,4.6010051278607724e-09,2.1172647122759635e-17,3.398936158513099e-21,5.830039586926575e-11,0.0006775671386153066,1.6554788218912764e-24,0.8
44,11.0,6.0,20.0,3.900958492669214e-09,1.5219567804548838e-17,2.090643020771958e-21,4.5723549958111935e-11,0.00040632235830534495,8.685942461458596e-27,0.8
45,3.0,7.0,12.0,5.027018293285793e-09,2.5278029411442562e-17,7.116490412550658e-21,8.435929357546007e-11,0.003234407413624651,8.120787103163853e-19,0.8
46,3.0,7.0,16.0,4.182692307577514e-09,1.7499055162372027e-17,4.140222503916338e-21,6.434456079511568e-11,0.002080831333515921,2.5081808090689142e-20,0.8
47,3.0,7.0,20.0,3.545327341391536e-09,1.2571886303780203e-17,2.5403461618259718e-21,5.0401846809675255e-11,0.001350739069126314,6.336587283092955e-22,0.8
48,5.0,7.0,12.0,5.987798835952169e-09,3.586454925244623e-17,1.0814352616084607e-20,1.039920795834212e-10,0.0038132351925470108,3.0696079521271395e-18,0.8
49,5.0,7.0,16.0,4.93392209192306e-09,2.43496272756377e-17,6.040066471275246e-21,7.771786455683948e-11,0.0023543693184636984,7.663751517773374e-20,0.8
50,5.0,7.0,20.0,4.153153687865091e-09,1.7252336595319182e-17,3.651040291776654e-21,6.042383877060985e-11,0.001538120591360605,2.1995393466209058e-21,0.8
51,7.0,7.0,12.0,5.9685283562042746e-09,3.563288808722276e-17,9.557348408259377e-21,9.776169192612911e-11,0.0028705606131266765,4.0706875565096636e-19,0.8
52,7.0,7.0,16.0,4.926887935716948e-09,2.4279569899827894e-17,5.345168714682387e-21,7.31106607457653e-11,0.0017149060876946942,6.3524874214620824e-21,0.8
53,7.0,7.0,20.0,4.149613262930696e-09,1.7222486907927373e-17,3.1966760370376207e-21,5.6539154902046606e-11,0.001056053099450807,8.81849564603918e-23,0.8
54,9.0,7.0,12.0,5.619046873344437e-09,3.158053477233193e-17,6.847007490033235e-21,8.274664639750202e-11,0.0016445741831314297,5.15503911636123e-21,0.8
55,9.0,7.0,16.0,4.668548448596413e-09,2.1799283535186967e-17,3.938918294993479e-21,6.27608022175743e-11,0.0009749631049143577,4.870383039305087e-23,0.8
56,9.0,7.0,20.0,3.951150682430658e-09,1.5613993644193515e-17,2.401928921258027e-21,4.900947787171403e-11,0.0005912747408557165,3.8200511637269364e-25,0.8
57,11.0,7.0,12.0,5.145291174223405e-09,2.647838229639222e-17,4.361028850950109e-21,6.603808636650603e-11,0.0007344112327572479,3.971940931080638e-24,0.8
58,11.0,7.0,16.0,4.314134228166323e-09,1.8614337358542086e-17,2.5832199058466126e-21,5.082538643086359e-11,0.00042065690584422547,1.3739827017596102e-26,0.8
59,11.0,7.0,20.0,3.674578473183192e-09,1.3504129684424618e-17,1.602728843298893e-21,4.003409600951285e-11,0.0002428153543536067,0.0,0.8
60,3.0,8.0,12.0,4.534332809078156e-09,2.0564556652314745e-17,4.382628832140639e-21,6.620142620926409e-11,0.0015683635214714265,2.8197069499606102e-21,0.8
61,3.0,8.0,16.0,3.806054774340575e-09,1.4488623114812903e-17,2.570169532220032e-21,5.069683946973452e-11,0.0009224555318770948,2.4110259100588257e-23,0.8
62,3.0,8.0,20.0,3.2532387124091342e-09,1.0585222193143162e-17,1.6600732257192809e-21,4.074399619231379e-11,0.0006290818605801448,5.739949025377057e-25,0.8
63,5.0,8.0,12.0,5.392424886302832e-09,2.9084951196195586e-17,6.7050417774703355e-21,8.188431948468727e-11,0.0019421758857089463,1.8815858402892026e-20,0.8
64,5.0,8.0,16.0,4.486769948650869e-09,2.013499880798141e-17,3.894235864890384e-21,6.240381290346276e-11,0.0011912007143216178,2.7348177063751454e-22,0.8
65,5.0,8.0,20.0,3.804761428576965e-09,1.4478589243938047e-17,2.379715551018532e-21,4.878232826565919e-11,0.000729675370193958,2.7635122974797825e-24,0.8
66,7.0,8.0,12.0,5.4105072899426655e-09,2.927972121596414e-17,6.132081441409834e-21,7.830760781309716e-11,0.0014940738591971456,2.2524842982310802e-21,0.8
67,7.0,8.0,16.0,4.507564683737571e-09,2.032167108288884e-17,3.5317048106510914e-21,5.942814830239195e-11,0.0008668114882688633,1.620670262389137e-23,0.8
68,7.0,8.0,20.0,3.8198180877949405e-09,1.4593178810293663e-17,2.168586448267396e-21,4.6568084008979756e-11,0.000528369951141242,1.220454052334553e-25,0.8
69,9.0,8.0,12.0,5.1484743402984815e-09,2.6511473515697512e-17,4.68548298562749e-21,6.845058791294265e-11,0.0009121563607604976,2.9458567374968705e-23,0.8
70,9.0,8.0,16.0,4.309684321816651e-09,1.8576119440713448e-17,2.7404870012026404e-21,5.2349660946396205e-11,0.0005159150896998606,1.0859911491071297e-25,0.8
71,9.0,8.0,20.0,3.6646583267131303e-09,1.3431398527401855e-17,1.6778758539754172e-21,4.0961882939818786e-11,0.00029199964782746646,0.0,0.8
72,11.0,8.0,12.0,4.7721291298575055e-09,2.2776394227014032e-17,3.177794979480433e-21,5.6371934324452916e-11,0.00042834898905825695,1.83109192301728e-26,0.8
73,11.0,8.0,16.0,4.020932776984458e-09,1.6169790378409683e-17,1.8899813817380905e-21,4.347391610768566e-11,0.00022960775351105824,0.0,0.8
74,11.0,8.0,20.0,3.4450729153118676e-09,1.186972875532206e-17,1.2013635066497728e-21,3.466069108730772e-11,0.00013288844254655626,0.0,0.8
0,3.0,4.0,12.0,6.8230123080118744e-09,4.66278416753456e-17,7.434472006407427e-20,2.726622820708326e-10,0.060547356842926225,3.530907698888168e-12,1.0
1,3.0,4.0,16.0,5.543045631003116e-09,3.076526503176811e-17,3.991016438538132e-20,1.9977528472106184e-10,0.04750017923082708,1.2448055952349715e-12,1.0
2,3.0,4.0,20.0,4.6097870207173716e-09,2.1273538497712064e-17,2.3402121337723387e-20,1.529775190599043e-10,0.03849569825310569,4.772870530686584e-13,1.0
3,5.0,4.0,12.0,8.095498112827163e-09,6.564193984159639e-17,1.0485014680822844e-19,3.238057238657594e-10,0.06067023312361111,4.217657460993342e-12,1.0
4,5.0,4.0,16.0,6.490884314974763e-09,4.218547724338583e-17,5.389805300043379e-20,2.3215954212660264e-10,0.046616181657198906,1.3628995485448343e-12,1.0
5,5.0,4.0,20.0,5.347451978967491e-09,2.862566162036559e-17,3.0418953002256695e-20,1.744103007343795e-10,0.0367629429896986,4.641827786338237e-13,1.0
6,7.0,4.0,12.0,7.789922230867076e-09,6.075902534278129e-17,7.613697982421787e-20,2.7592930222109046e-10,0.04550547567262261,1.4995957247803952e-12,1.0
7,7.0,4.0,16.0,6.277413481383921e-09,3.944583003082637e-17,3.9910014565774856e-20,1.9977490975038597e-10,0.03439725533778406,4.2062161382358e-13,1.0
8,7.0,4.0,20.0,5.195426021825568e-09,2.7015384418933736e-17,2.293287067149096e-20,1.5143602831390871e-10,0.02678734782319973,1.2555040468838586e-13,1.0
9,9.0,4.0,12.0,7.0209897664600295e-09,4.933795750020526e-17,4.366019946880189e-20,2.0895023203816236e-10,0.02847184364306114,2.1908769496546028e-13,1.0
10,9.0,4.0,16.0,5.728146304522465e-09,3.2835421176171007e-17,2.3761090156639097e-20,1.541463270942227e-10,0.020970086717793303,4.736803300805095e-14,1.0
11,9.0,4.0,20.0,4.779669168334881e-09,2.2859289580279084e-17,1.405222154803162e-20,1.185420665756744e-10,0.016027191688052455,1.1156953254266666e-14,1.0
12,11.0,4.0,12.0,6.15991024656221e-09,3.796636834139609e-17,2.18740956939849e-20,1.4789893743358978e-10,0.014323524005926033,8.24031001943438e-15,1.0
13,11.0,4.0,16.0,5.0893536856124766e-09,2.5914003169598068e-17,1.2482232340769634e-20,1.1172391123107728e-10,0.010317581446131763,1.216934475267694e-15,1.0
14,11.0,4.0,20.0,4.2954031014081146e-09,1.8458169080283762e-17,7.68127669731241e-21,8.764289302226627e-11,0.007733369305430792,2.0023235962562959e-16,1.0
15,3.0,5.0,12.0,6.161075773186924e-09,3.80044708828852e-17,4.561619993434728e-20,2.1357949324396124e-10,0.04310232762843895,9.732485349890986e-13,1.0
16,3.0,5.0,16.0,5.043415351692573e-09,2.5461327302695706e-17,2.5288893007387214e-20,1.5902481884091935e-10,0.033533044615152115,3.056568197037351e-13,1.0
17,3.0,5.0,20.0,4.223288582573559e-09,1.7851179299204377e-17,1.5012847508198214e-20,1.225269256457462e-10,0.026419258164435678,9.624665359425573e-14,1.0
18,5.0,5.0,12.0,7.324093480404232e-09,5.370822659768565e-17,6.588128798587364e-20,2.5667350464329904e-10,0.04430435347647493,1.2794762645061381e-12,1.0
