1.294388766304046812e-01 9.016562715800013449e-09
1.060546679746470766e-01 8.664310594053288170e-09
7.627523938266775327e-02 7.779655369877468752e-09
4.670888966849117557e-02 6.774823064022759606e-09
1.044538428222643867e-01 8.130597897117043312e-09
8.730570148527953822e-02 7.933802948402930289e-09
6.448672433698099393e-02 7.247772246466920503e-09
4.122944330200986607e-02 6.416523880178938608e-09
3.479538523226196473e-02 6.015071590242589163e-09
4.117278624433945433e-02 6.128943294428868213e-09
2.814595926177373628e-02 5.593593654268365947e-09
1.871387070665650465e-02 4.269904778091182409e-09
3.118971165524026673e-02 5.601478223648480174e-09
2.190939162824066117e-02 5.176453207475176636e-09
1.887545900036340096e-02 4.723074987154523927e-09
1.404947519181110049e-02 3.983052369061805776e-09
1.085407599742148864e-02 3.414841859535288464e-09
