1.937033188946992723e-01 8.882916774301681280e-09
1.659607378012276646e-01 8.549837490226189337e-09
1.286433171378317530e-01 7.692859924246800997e-09
8.823220629591214947e-02 6.713793659104241982e-09
1.640172933044474757e-01 8.024069270285215843e-09
1.427764540838984686e-01 7.839208033038877497e-09
1.130377956244385251e-01 7.172955812195228737e-09
8.018511269941025477e-02 6.361468908795259682e-09
7.042016370927549340e-02 5.966615254730817516e-09
8.010069920845155900e-02 6.076383432996859889e-09
5.988499398444579319e-02 5.551756428327947331e-09
4.387333171583673169e-02 4.241874682598064410e-09
6.477067766940783344e-02 5.558075045116926171e-09
4.947031124733387158e-02 5.140778737441159247e-09
4.416140528146665634e-02 4.691989353674222798e-09
3.527917881769069425e-02 3.958996649183000166e-09
2.900245331305193949e-02 3.395613207024264122e-09
