1.823615624097179033e-01 1.388995394750927978e-08
1.527672718628438897e-01 1.315407688387767701e-08
1.112265740957203708e-01 1.144173080953940850e-08
6.833636419651561988e-02 9.593546258505363744e-09
6.004225389411848440e-02 8.485532496942506085e-09
1.494731172599262359e-01 1.223687592253180511e-08
1.280097354531642695e-01 1.181811844028975744e-08
9.585928987084708919e-02 1.051761621677090034e-08
6.193934525884867148e-02 9.019109434086628778e-09
1.039634475057243518e-01 1.052180857677461803e-08
5.356502498868388057e-02 8.368246536264223452e-09
4.464434036906993891e-02 7.695452564452890009e-09
1.871387070665650465e-02 4.269904778091182409e-09
4.961138839185660898e-02 7.746570047426516287e-09
3.548350262254054005e-02 7.026960406133945862e-09
3.019409329053471605e-02 6.313099433511842223e-09
2.569570714316745177e-02 5.702380476858212087e-09
2.190939162824066117e-02 5.176453207475176636e-09
1.887545900036340096e-02 4.723074987154523927e-09
1.404947519181110049e-02 3.983052369061805776e-09
1.085407599742148864e-02 3.414841859535288464e-09
