5.121562841327625265e-03 1.232612806625305277e-08
2.764705348506109502e-03 1.169542371933950512e-08
9.178932572672493084e-04 1.024214148224796830e-08
1.692581670562111882e-04 8.670354274912304861e-09
1.077418114028180063e-04 7.710615832450320556e-09
2.565336466280517327e-03 1.090821207113046249e-08
1.488991198424784905e-03 1.054722574493274293e-08
5.404798591058729892e-04 9.439897791388718294e-09
1.158785486940210768e-04 8.163241113444757897e-09
6.671456633166706707e-05 7.591016380416664645e-09
3.370742879746999184e-05 7.002402357708014356e-09
2.571661473620469193e-06 4.329942358578951900e-09
4.828759536307853284e-05 7.036071427149851637e-09
1.457139093159331712e-05 6.417244690835221703e-09
8.136517782018891658e-06 5.791287507001165089e-09
4.564478854922376355e-06 5.252983708848436761e-09
2.653535854824703384e-06 4.789662642325354789e-09
9.015580448716267933e-07 4.034448496880232690e-09
3.492495177857017554e-07 3.455845019350892305e-09
