1.616201335904332570e-01 1.186872906407952799e-08
1.345551571666705193e-01 1.131190001819835252e-08
9.746344726704071759e-02 9.964708334418694006e-09
6.004225389411848440e-02 8.485532496942506085e-09
5.283946147712455244e-02 7.555175191463143784e-09
1.316151499755804644e-01 1.055551060143240040e-08
1.121935915587309041e-01 1.023781669497983910e-08
8.364383119780050002e-02 9.204089328552494230e-09
5.393693637146115827e-02 7.997221302736025419e-09
4.616798519482218088e-02 7.446345915022928761e-09
3.813254055625923955e-02 6.878613176166430821e-09
1.871387070665650465e-02 4.269904778091182409e-09
4.216558986684295490e-02 6.906752345706288126e-09
3.019409329053471605e-02 6.313099433511842223e-09
2.569570714316745177e-02 5.702380476858212087e-09
2.190939162824066117e-02 5.176453207475176636e-09
1.887545900036340096e-02 4.723074987154523927e-09
1.404947519181110049e-02 3.983052369061805776e-09
1.085407599742148864e-02 3.414841859535288464e-09
