3.577592246231417472e-02 1.220248558202156683e-08
2.479593506499293276e-02 1.159225896566104313e-08
1.292185417116807622e-02 1.016799563435688458e-08
4.791528856725492391e-03 8.621280453039940832e-09
3.680212802617269068e-03 7.669397080653345532e-09
2.371935999010008761e-02 1.081338772778115712e-08
1.719014136753874850e-02 1.046432322591401421e-08
9.462224337964097662e-03 9.377026489165787225e-09
3.840009658070085534e-03 8.119208205517167271e-09
2.782646398771371557e-03 7.552701144521054793e-09
1.869981905666922043e-03 6.969668297345127283e-09
4.206569058442254680e-04 4.314134228166323280e-09
2.305055030468469192e-03 7.001848080453258888e-09
1.148776332802952087e-03 6.389749979828858501e-09
8.193615631306988686e-04 5.767838855625593157e-09
5.862385947062751044e-04 5.232817019518963549e-09
4.283489890582569521e-04 4.772129129857505518e-09
2.296077535110582356e-04 4.020932776984458139e-09
1.328884425465562641e-04 3.445072915311867599e-09
