S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
6.5545,9.84969879038362e-05,1.2134352430411763,-2.413762884346054,5.625558760546846,9.985828288071238e-05,10.816964090298026,6.987341059064204,4.605999859089092
6.7085,9.764014114928747e-05,2.090725408626238,-3.3703045618693928,5.911322830231632,9.921614842481754e-05,8.86337993722519,5.847354209149938,3.970443724234699
7.0165,9.687315504256823e-05,4.71053863450309,-5.386726778307316,6.372270288639626,9.845286514156541e-05,5.7390290195124605,4.373443500830677,3.5070406486057304
7.4695,9.701356446929459e-05,6.47259016456274,6.379194365542507,6.44164386950428,9.826677467358849e-05,4.659926068293381,-4.458906830320241,4.481154811351786
7.6235,9.632185522363887e-05,4.715843445958932,5.175540044792292,5.892098640182591,9.726421472196874e-05,6.1751528378811855,-5.441279050043643,4.9565603482206075
7.9315,9.587435485602787e-05,2.107428990558677,3.262519149822735,5.525230627046296,9.577295876272526e-05,10.112641693633286,-7.4762648190564445,5.626080441521105
8.3845,9.622640739908819e-05,0.6095820160993047,0.03218647251983775,1.6421678175791117,9.468786252830823e-05,10.59508184776287,14.110984681997529,18.887998372360265
8.5385,9.544459361003713e-05,0.6433341807589547,-0.2511005799681198,1.6524094833671399,9.309959573566006e-05,6.807100963320474,10.997961933119697,17.915874516845825
8.8465,9.464467116855493e-05,0.9671226971072763,-0.8096599874101955,1.7118296366789119,9.183677880105305e-05,1.7226279760690826,5.384975431570433,17.414067816935393
9.2995,9.463607223988495e-05,1.2349094447145714,1.1547384412453963,1.8895481589171736,9.196754775563392e-05,0.4119193752394356,-2.4562991099061375,17.074713500032352
9.4535,9.393621937044529e-05,0.9273812365890253,0.8197082294789126,1.8028417176358895,9.156753393196812e-05,1.6071206457609462,-5.184690893940547,17.348429776725823
9.7615,9.323789583903151e-05,0.5949775902303722,0.22984244623516742,1.7695247138362244,9.076696250496378e-05,6.624427628426164,-10.92583090845602,18.171197240292194
10.2145,9.307359825506427e-05,1.1919465123139534,-2.3894267300803915,5.628910382394286,9.027409734056804e-05,12.566003781634711,8.51384895673108,5.847970869261601
10.3685,9.225918640499308e-05,2.0948937007053505,-3.3630232606991344,5.876157557712207,8.956680907003157e-05,10.125254693706204,7.180294407113152,5.190647481242056
10.6765,9.118886140389888e-05,4.810774141465096,-5.413169460304523,6.298862244392359,8.881595824935038e-05,6.215430591876695,5.319004047042668,4.71275539473314
11.1295,9.088757796103417e-05,6.6040304688409135,6.547525963812323,6.642927596076977,8.878076981788222e-05,4.448961836534208,-3.646524284208258,3.2135900195669436
11.2835,9.015241449746216e-05,4.779488873932351,5.3353904352663015,6.165176208996486,8.815378146760927e-05,5.689908811342304,-4.372185160306685,3.5353823308919483
11.5915,8.947598126217273e-05,2.1060997067221803,3.366500479944746,5.856002658422627,8.75570892258319e-05,8.754263330283015,-5.799931119213154,3.9568379063709633
12.0445,8.95127297939462e-05,0.5721733564322601,0.10251150269007342,1.7660881913214561,8.760998341206112e-05,8.582293694287564,11.942906086195384,16.735969532164333
12.1985,8.891665234035127e-05,0.585925993879907,-0.18884252934736573,1.7675636713645833,8.72139414099928e-05,5.361397635404574,9.167161363621506,15.86094769489299
12.5065,8.833112378331328e-05,0.8685110490686625,-0.7574716175037997,1.8120244446071574,8.681868966754068e-05,1.2670503325907658,4.300820928644359,15.387755449619158
12.9595,8.832581727337097e-05,1.1588434079476946,0.976895841568982,1.686444839631844,8.666343168453884e-05,0.4839018535881517,-2.640212899609093,16.47177851491788
13.1135,8.774145203334692e-05,0.907709827277389,0.6873249159530933,1.6221214047074186,8.612543982627339e-05,1.6721839476438485,-5.195765806191468,16.742166645144245
13.4215,8.719371894231424e-05,0.6441270507558148,0.17002780348734928,1.597370352248701,8.578851109318122e-05,6.407124197467903,-10.496777524639601,17.35292386648574
13.8745,8.724838286158818e-05,1.2785192480792078,-2.4977533300027224,5.661840217435058,8.653882041856046e-05,11.825184721413658,7.881807065754807,5.338003938955492
14.0285,8.669587241417966e-05,2.1906006352422978,-3.4438690978163837,5.870643035521712,8.622591794158897e-05,9.574930947441779,6.697327065973649,4.7889838663405175
14.3365,8.631334398844812e-05,4.899214114314249,-5.420250627809517,6.200814285603371,8.618777983333436e-05,5.907074190725907,4.979449334545071,4.366783765099703
14.7895,8.655376513467617e-05,6.623250603246036,6.612720108455618,6.753189621249147,8.650072184167822e-05,4.260285149261472,-3.5415394194524987,3.178778176827802
14.9435,8.614095352473633e-05,4.751587830052562,5.3860892588318166,6.315774553150057,8.599128345910377e-05,5.464279075204909,-4.222492356717047,3.4459150865803427
15.2515,8.58346884092525e-05,2.0101994606965974,3.3337920215219254,6.026351851952694,8.547746970518902e-05,8.478841440836383,-5.585438062248502,3.7973487972241484
15.7045,8.593230580778754e-05,0.47587371906930437,0.0920540243610377,2.119204954989734,8.539302150272088e-05,8.303834872072072,11.556886469222398,16.204756830492986
15.8585,8.539780110230424e-05,0.5021932905852339,-0.25684071525087704,2.1226232468545145,8.478366030427228e-05,5.1163636154818635,8.852523658557077,15.512418797825791
